company,strategy_total_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe_ratio,strategy_max_drawdown,strategy_hit_ratio,strategy_observations,benchmark_50_50_total_return,benchmark_50_50_annualized_return,benchmark_50_50_annualized_volatility,benchmark_50_50_sharpe_ratio,benchmark_50_50_max_drawdown,benchmark_50_50_hit_ratio,benchmark_50_50_observations,ibovespa_total_return,ibovespa_annualized_return,ibovespa_annualized_volatility,ibovespa_sharpe_ratio,ibovespa_max_drawdown,ibovespa_hit_ratio,ibovespa_observations,strategy_final_value,benchmark_50_50_final_value,ibovespa_final_value,strategy_final_cumulative_return,benchmark_50_50_final_cumulative_return,ibovespa_final_cumulative_return,strategy_excess_return_vs_50_50,strategy_excess_return_vs_ibovespa,benchmark_50_50_excess_return_vs_ibovespa,total_tax_paid,total_transaction_cost,total_realized_pnl,gross_sale_value,gross_buy_value,number_of_trading_days,number_of_trade_days,final_weight_on,final_weight_pn,final_target_weight_on,final_target_weight_pn,policy_group,last_signal,final_accumulated_loss
BTG,5.913606659982772,0.38559699192570895,0.4442009088048327,0.8680688946882088,-0.48722882192239747,0.4902880107166778,1494,2.3322513603619925,0.22510308417116276,0.41316755566147734,0.5448227506895473,-0.5455910063275894,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,6.906699960022749,3.3322513603619925,1.358867533080887,5.906699960022749,2.3322513603619925,0.35886753308088704,3.5813552996207796,5.554739126901885,1.9733838272811055,0.0,0.14540024138002194,5.3200313647390125,72.77282081070098,72.62742056932096,1494,86,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
UNIP,4.077462766544217,0.3152997954303438,0.3644644788858898,0.8651043207123102,-0.5812623102424277,0.5110515740120563,1494,2.866927549238783,0.25624338836895233,0.3397399384022184,0.7542339283807886,-0.5338723489488337,0.5090421969189551,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,5.077462766544217,3.866927549238783,1.358867533080887,4.077462766544217,2.866927549238783,0.35886753308088704,1.2105352173054342,3.71859523346333,2.508060016157896,0.0,0.165270819953988,4.189725705516087,82.718045386971,82.55277456701702,1494,54,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
ISAE,1.5501073961346452,0.1710518583712981,0.20836334867063375,0.8209306457331177,-0.24557664611477714,0.5090421969189551,1494,0.9137657173999283,0.11570018080390088,0.19414817658529007,0.5959375093748219,-0.24674461552094074,0.5164099129269927,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.5475598362983467,1.9137657173999283,1.358867533080887,1.5475598362983467,0.9137657173999283,0.35886753308088704,0.6363416787347169,1.1912398630537582,0.5548981843190413,0.0,0.08110109866561543,1.261966971505125,40.591099882140526,40.509998783474906,1494,54,1.0,0.0,1.0,0.0,forced_default_rotation,hold_previous_allocation,0.0
SAPR,1.203736338795519,0.14256876604297353,0.3154538869803377,0.4519480403544999,-0.466624765203723,0.49296718017414604,1494,0.8080095880624236,0.10505337556812089,0.3120030517869713,0.3367062436294661,-0.5251782008596091,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.2015348039915272,1.8080095880624236,1.358867533080887,1.2015348039915272,0.8080095880624236,0.35886753308088704,0.39572675073309527,0.8448688057146319,0.4491420549815366,0.0,0.04532684568729573,0.7697310310749023,22.68608626649151,22.640759420804216,1494,47,0.5088328919768847,0.49116710802311525,0.5,0.5,forced_default_rotation,hold_previous_allocation,0.0
GGBR,1.1924384450274723,0.14157862392972276,0.38726251807548895,0.36558824394702943,-0.6113454661736628,0.5050234427327528,1494,0.9197510235830118,0.11628798296870047,0.3695505583406601,0.3146740827313365,-0.6094617181644439,0.5117213663764233,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.1924384450274723,1.9197510235830118,1.358867533080887,1.1924384450274723,0.9197510235830118,0.35886753308088704,0.27268742144446056,0.8335709119465853,0.5608834905021247,0.0,0.07016942471147378,0.8593047032421317,35.11979706809263,35.04962764338115,1494,45,1.0,0.0,1.0,0.0,moderate_rotation,overweight_on,0.18679870880261906
ALUP,0.7015855546395753,0.09380320981988266,0.2760842603407541,0.33976297563688357,-0.37553143453074844,0.5083724045545881,1494,0.6215067159437888,0.08494564834589324,0.25157737422674353,0.33765217801078085,-0.2937336176732698,0.5123911587407903,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.7015855546395753,1.6215067159437888,1.358867533080887,0.7015855546395753,0.6215067159437888,0.35886753308088704,0.08007883869578647,0.34271802155868825,0.2626391828629018,0.0,0.07610875114229292,0.6912423946075518,38.0924299467176,38.01632119557531,1494,73,0.0,1.0,0.0,1.0,forced_default_rotation,hold_previous_allocation,0.0
TAEE,1.5193869043970647,0.16866029956656092,0.1872244431057036,0.9008455133784978,-0.19943656464710258,0.5056932350971199,1494,1.480699584234697,0.1656137984234647,0.1857199649787457,0.8917393369227588,-0.23706953237215878,0.5097119892833222,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.516870034362702,2.480699584234697,1.358867533080887,1.516870034362702,1.480699584234697,0.35886753308088704,0.038687320162367644,1.1605193713161777,1.12183205115381,0.0,0.18136627856057222,1.4558792761369315,90.77382241956639,90.59245614100583,1494,101,0.5009118761604177,0.49908812383958234,0.5,0.5,forced_default_rotation,hold_previous_allocation,0.11605403292583905
BBDC,-0.06672379159032205,-0.011580104342344688,0.34841367762665515,-0.03323665253679685,-0.5283861902350362,0.5016744809109176,1494,-0.09716705118382585,-0.017093761352223624,0.3474481771835772,-0.04919801707059177,-0.541584585530193,0.506363027461487,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.9323438645451327,0.9028329488161742,1.358867533080887,-0.06765613545486726,-0.09716705118382585,0.35886753308088704,0.030443259593503802,-0.4255913246712091,-0.4560345842647129,0.0,0.01940217217655353,-0.3210000319458987,9.710787174365041,9.691385002188488,1494,29,1.0,0.0,1.0,0.0,moderate_rotation,hold_previous_allocation,0.3210000319458987
PETR,2.4578881368897,0.23277487059759228,0.4233121026006328,0.5498894767419398,-0.6497747300011276,0.521098459477562,1494,2.4435913106124874,0.23191365867853353,0.42315887502361094,0.5480533964119114,-0.6495353626230906,0.522438044206296,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.4578881368897,3.4435913106124874,1.358867533080887,2.4578881368897,2.4435913106124874,0.35886753308088704,0.014296826277212737,2.099020603808813,2.0847237775316003,0.0,0.0003100875531491131,0.05439302933271857,0.1551988203511311,0.15488873279798204,1494,4,0.4909464090632541,0.509053590936746,0.5,0.5,conservative_preservation,hold_previous_allocation,0.0
ITUB,0.7861473437258404,0.10278810155411788,0.2874523815646181,0.3575830577385964,-0.41054903118940156,0.5097119892833222,1494,0.7853352442374422,0.1027035121314146,0.28691595356173794,0.3579567844048626,-0.40897101443610884,0.5110515740120563,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.7861473437258404,1.7853352442374422,1.358867533080887,0.7861473437258404,0.7853352442374422,0.35886753308088704,0.0008120994883982213,0.42727981064495335,0.42646771115655513,0.0,0.001962797958549138,-0.02943193081514939,0.9823803782538435,0.9804175802952944,1494,38,0.49263507290139713,0.5073649270986029,0.475,0.525,defensive_rotation,overweight_pn,0.029431930815149405
