Date,Close,High,Low,Open,Volume
2010-01-06,9.094854354858398,9.094854354858398,8.919876539605125,8.987481235334272,146916
2010-01-07,8.927826881408691,9.090874398678128,8.87612919116089,8.987478062463849,179928
2010-01-08,8.915901184082031,8.967599856367137,8.808529003521992,8.967599856367137,157500
2010-01-11,8.88408374786377,9.011339616049355,8.824432559651777,8.95168938355615,645120
2010-01-12,8.8085298538208,8.899995053497495,8.713086950612823,8.824436845068922,144270
2010-01-13,8.868179321289062,8.903970044535743,8.72103872555587,8.868179321289062,177282
2010-01-14,8.828410148620605,8.927828805134792,8.752851013950943,8.876131103747415,232470
2010-01-15,8.609691619873047,8.848297447428378,8.458575201043539,8.848297447428378,477414
2010-01-18,8.629571914672852,8.709107795923817,8.605711437013227,8.689223108821913,118692
2010-01-19,8.62161922454834,8.68127042424924,8.526177305026902,8.526177305026902,303534
2010-01-20,8.33529281616211,8.585828819819282,8.192129931626013,8.510269675039558,260316
2010-01-21,7.953519344329834,8.394939430683026,7.87000770731826,8.394939430683026,263970
2010-01-22,7.873989582061768,8.03703718330895,7.746733185741293,7.90580356167699,274050
2010-01-26,7.953519344329834,8.009193769004217,7.6791225319997904,7.810356060165036,256284
2010-01-27,7.846153259277344,8.017154375247573,7.667199125341127,7.893874712090736,219366
2010-01-28,7.794455528259277,7.965456166191035,7.5717566896553805,7.89785097388428,434196
2010-01-29,7.754684925079346,7.93363947562102,7.643336021634096,7.854104544588698,369684
2010-02-01,7.929663181304932,7.965454382327013,7.706964870433974,7.850128240943707,135828
2010-02-02,8.080780029296875,8.140431230918102,7.949546907870676,8.017152080900901,244440
2010-02-03,8.025107383728027,8.140433066196152,7.9734091861413265,8.072828355783804,237006
2010-02-04,7.627429962158203,7.981361403973555,7.579708519881194,7.981361403973555,210546
2010-02-05,7.444498062133789,7.6154986491504495,7.189985316041343,7.492219022828812,430794
2010-02-08,7.408707618713379,7.5717547183791645,7.313265215894096,7.476312315559881,258174
2010-02-09,7.579709053039551,7.635383993302327,7.44052241917196,7.528011337950856,263466
2010-02-10,7.647313117980957,7.651290342822496,7.400754327236678,7.603569379038351,148428
2010-02-11,7.953519344329834,7.953519344329834,7.484261567780209,7.7069602221962255,171864
2010-02-12,7.985340118408203,7.985340118408204,7.798432483863912,7.82626971996588,90594
2010-02-17,8.013176918029785,8.14838682101978,7.937618232009071,8.033061134879171,140238
2010-02-18,8.009196281433105,8.02908048862788,7.858079460624819,8.02908048862788,176778
2010-02-19,7.981362342834473,7.981362342834473,7.858082692394868,7.953525110316405,150570
2010-02-22,7.925686359405518,7.993291053997776,7.850127693472319,7.993291053997776,246834
2010-02-23,7.74275541305542,7.929662996405623,7.63538324607141,7.929662996405623,445284
