Date,Close,High,Low,Open,Volume
2010-01-05,2.6767303943634033,2.682754770662439,2.6245213486620487,2.635900172226544,2316325
2010-01-06,2.7142131328582764,2.7316163270481644,2.6439315350616686,2.6439315350616686,4514859
2010-01-07,2.7443346977233887,2.7443346977233887,2.67873842831996,2.7028351018593653,1970329
2010-01-08,2.7844951152801514,2.7871726150881475,2.724253585156552,2.7443340028829053,942756
2010-01-11,2.7965431213378906,2.8146156899301578,2.765083608500363,2.810599440489867,1851020
2010-01-12,2.797213077545166,2.797213077545166,2.7309474405101164,2.744334387537375,1372484
2010-01-13,2.8219785690307617,2.8333573886851955,2.7784708612669466,2.789180306007058,1444503
2010-01-14,2.80725359916687,2.8387128435349074,2.779140953289452,2.8219792971926223,973776
2010-01-15,2.7744545936584473,2.7978818846731355,2.7222452892939923,2.725592163843743,2192894
2010-01-18,2.7751243114471436,2.836704595214892,2.7577213924718,2.78784215936302,784617
2010-01-19,2.878204107284546,2.878204107284546,2.7577213198375587,2.7603985427931055,1490491
2010-01-20,2.7945361137390137,2.8346972394738055,2.7503592908476895,2.8179634140055896,2677071
2010-01-21,2.710867166519165,2.787173156422062,2.6633431973642074,2.7778021822185535,2696377
2010-01-22,2.64125394821167,2.6968101266343507,2.6077865877328716,2.67739880830658,2155149
2010-01-26,2.59440016746521,2.6251903114903046,2.5709728719267866,2.6010936409126773,1869242
2010-01-27,2.57498836517334,2.6077866282016076,2.5167549631753765,2.6077866282016076,1971848
2010-01-28,2.5636098384857178,2.6305448450758684,2.516755250789246,2.5937306052985134,1120634
2010-01-29,2.5984158515930176,2.6405848127026914,2.576996683555824,2.5897142539962883,1134083
2010-02-01,2.677399158477783,2.677399158477783,2.576996786965461,2.6124722767961055,1211309
2010-02-02,2.670705795288086,2.704173161519711,2.652633500606379,2.6881089918952714,1244281
2010-02-03,2.6673595905303955,2.6834240394686537,2.6138115197177383,2.6640127149413386,1184410
2010-02-04,2.5234482288360596,2.648616619530095,2.5234482288360596,2.6372378008054103,1516305
2010-02-05,2.475255250930786,2.5401821217389458,2.4136749775754747,2.506714485543404,2121309
2010-02-08,2.495335817337036,2.5595935940949404,2.475255400572454,2.475255400572454,3909422
2010-02-09,2.566955804824829,2.613810380991429,2.5234481027891955,2.5435285167415294,1600255
2010-02-10,2.5502231121063232,2.585029229907416,2.5281345663382986,2.576997006269536,1123671
2010-02-11,2.566955804824829,2.5970765642255738,2.4699003322496385,2.556915736320906,2215888
2010-02-12,2.5428595542907715,2.5830206656528527,2.5194325393528008,2.531480734289159,2816987
2010-02-17,2.6546411514282227,2.676060040434455,2.6051090705316273,2.6111331676826945,1734532
2010-02-18,2.6974799633026123,2.710866909785757,2.62385148070075,2.6412544003510114,2718070
2010-02-19,2.7242534160614014,2.738309735291823,2.667358764229264,2.6874391807092204,1744076
2010-02-22,2.7021656036376953,2.7570524224862525,2.688109280616213,2.7510283236119886,2008291
2010-02-23,2.64058518409729,2.7021654739557435,2.6285369869269766,2.6800769278471135,1416303
2010-02-24,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-02-25,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-02-26,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-01,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-02,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-03,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-04,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-05,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-08,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-09,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-10,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-11,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-12,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-15,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-16,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-17,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-18,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-19,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
2010-03-22,2.64058518409729,2.64058518409729,2.64058518409729,2.64058518409729,0
