Date,Close,High,Low,Open,Volume
2010-01-06,10.517969131469727,10.683389885537368,10.511076198364163,10.673050924082018,31065
2010-01-07,10.407690048217773,10.597233892350296,10.352550084572389,10.51107704184984,57331
2010-01-08,10.50762939453125,10.683389097082838,10.269837680637616,10.407688444921332,18932
2010-01-11,10.562771797180176,10.580003694462143,10.393905864503472,10.476615816394853,14799
2010-01-12,10.355999946594238,10.71441071936527,10.355999946594238,10.559328856902702,9066
2010-01-13,10.44215202331543,10.476614059287234,10.342210190904037,10.35944120888994,48665
2010-01-14,10.44215202331543,10.752314729091575,10.44215202331543,10.741975767737642,3199
2010-01-15,10.44215202331543,10.44215202331543,10.362887237205925,10.376672226875844,43598
2010-01-18,10.683389663696289,10.683389663696289,10.424920014709606,10.424920014709606,51865
2010-01-19,10.61446475982666,10.752315543371349,10.61446475982666,10.752315543371349,17732
2010-01-20,10.338765144348145,10.78677778936636,10.152667327929574,10.78677778936636,68398
2010-01-21,10.128546714782715,10.338768553842378,9.856292834064126,10.335321647656386,73198
2010-01-22,9.85628890991211,9.994138810278095,9.539233262664338,9.539233262664338,101064
2010-01-26,10.007925987243652,10.166453845508999,9.75290317763607,9.821828142880525,6933
2010-01-27,9.75290298461914,9.866628955920225,9.75290298461914,9.821827948499523,38665
2010-01-28,9.873523712158203,9.873523712158203,9.649516880913485,9.752904784012022,101730
2010-01-29,9.704654693603516,10.063065368223889,9.704654693603516,10.063065368223889,20932
2010-02-01,9.85628890991211,9.85628890991211,9.701207114695872,9.701207114695872,6399
2010-02-02,10.080294609069824,10.080294609069824,9.873519762004642,9.994138641894162,22666
2010-02-03,9.963126182556152,9.963126182556152,9.963126182556152,9.963126182556152,133
2010-02-04,9.64607048034668,9.959679330907672,9.504773626450346,9.959679330907672,6399
2010-02-05,9.304889678955078,9.418616530013292,8.91546296425187,9.360029651684078,10533
2010-02-08,9.356581687927246,9.518555543430587,9.222177813088047,9.518555543430587,1999
2010-02-09,9.597821235656738,9.790811136071566,9.435847350135603,9.790811136071566,1599
2010-02-10,9.590927124023438,9.683976033691856,9.477201165765413,9.477201165765413,8133
2010-02-11,9.58059024810791,9.763242061819234,9.570251284304097,9.597821270176805,42798
2010-02-12,9.649516105651855,9.852844989378477,9.456526186685702,9.852844989378477,47198
2010-02-17,9.770133972167969,9.821827913998213,9.649515066699458,9.821827913998213,11199
2010-02-18,9.86662769317627,9.86662769317627,9.649513865638037,9.770132756093284,5599
2010-02-19,9.770133972167969,9.866628921261544,9.649515066699458,9.866628921261544,9599
2010-02-22,9.615053176879883,9.890753035842877,9.615053176879883,9.890753035842877,3333
2010-02-23,9.821822166442871,9.821822166442871,9.511659573369203,9.511659573369203,933
2010-02-24,9.511665344238281,9.580590309360716,9.511665344238281,9.52889636641734,3199
2010-02-25,9.976907730102539,9.976907730102539,9.50821715418077,9.50821715418077,17199
2010-02-26,10.163006782531738,10.163006782531738,9.942446897165636,9.959677919108318,4799
2010-03-01,10.166454315185547,10.200917237603013,10.03894246628778,10.200917237603013,29599
2010-03-02,10.063065528869629,10.235378372811095,10.063065528869629,10.200916329866496,1999
2010-03-03,10.20091438293457,10.269838455669017,10.100972549376444,10.23193039094627,2799
2010-03-04,10.042390823364258,10.166455784466077,10.042390823364258,10.063067878678046,1733
2010-03-05,10.373229026794434,10.373229026794434,10.097529158227202,10.100975187482739,17599
2010-03-08,10.338765144348145,10.338765144348145,10.16989834755172,10.16989834755172,4666
2010-03-09,10.31808853149414,10.562772371580168,10.31808853149414,10.328427495144325,124263
2010-03-10,10.407690048217773,10.476615002774503,10.24227015728162,10.476615002774503,3333
2010-03-11,10.349105834960938,10.355997893398328,10.321534971992744,10.321534971992744,3466
2010-03-12,10.338765144348145,10.362888221256721,10.235377273803147,10.349104106683857,13199
2010-03-15,10.166454315185547,10.338767174460406,10.166454315185547,10.338767174460406,9333
2010-03-16,10.321537017822266,10.338768920143693,10.321537017822266,10.338768920143693,12399
2010-03-17,10.304303169250488,10.442153968028538,10.26984025045444,10.442153968028538,12933
2010-03-18,10.304303169250488,10.304303169250488,10.304303169250488,10.304303169250488,0
2010-03-19,10.269842147827148,10.304305072990287,10.269842147827148,10.304305072990287,2533
