Date,Close,High,Low,Open,Volume
2016-09-09,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,112
2016-09-12,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,0
2016-09-13,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,0
2016-09-14,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,0
2016-09-15,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,0
2016-09-16,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,0
2016-09-19,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,0
2016-09-20,2.884188652038574,2.884188652038574,2.884188652038574,2.884188652038574,0
2016-09-21,2.761458158493042,2.761458158493042,2.761458158493042,2.761458158493042,112
2016-09-22,2.70009183883667,2.70009183883667,2.70009183883667,2.70009183883667,112
2016-09-23,2.45462965965271,2.6387270240161516,2.45462965965271,2.5773609616018898,449
2016-09-26,2.1478006839752197,2.1478006839752197,2.1478006839752197,2.1478006839752197,562
2016-09-27,2.0557518005371094,2.0864348278075404,2.0557518005371094,2.0864348278075404,4836
2016-09-28,2.0557518005371094,2.0557518005371094,2.0557518005371094,2.0557518005371094,0
2016-09-29,2.0557518005371094,2.0557518005371094,2.0557518005371094,2.0557518005371094,0
2016-09-30,2.0557518005371094,2.0557518005371094,2.0557518005371094,2.0557518005371094,0
2016-10-03,1.9023377895355225,1.9023377895355225,1.9023377895355225,1.9023377895355225,224
2016-10-04,2.2705318927764893,2.2705318927764893,2.2705318927764893,2.2705318927764893,1237
2016-10-05,2.3318984508514404,2.3318984508514404,2.1293912925897263,2.3318984508514404,2812
2016-10-06,2.3318984508514404,2.3318984508514404,2.1478010791342115,2.1478010791342115,449
2016-10-07,2.3318984508514404,2.3318984508514404,2.3318984508514404,2.3318984508514404,0
2016-10-10,2.3318984508514404,2.3318984508514404,2.3318984508514404,2.3318984508514404,0
2016-10-11,2.3318984508514404,2.3318984508514404,2.3318984508514404,2.3318984508514404,0
2016-10-13,2.761458158493042,2.761458158493042,2.761458158493042,2.761458158493042,1237
2016-10-14,3.068286657333374,3.068286657333374,2.7614580245152065,2.7614580245152065,4611
2016-10-17,2.9455554485321045,3.0682869118396203,2.9455554485321045,3.0682869118396203,27446
2016-10-18,2.884188652038574,3.1910178903459667,2.884188652038574,2.951691400451779,22834
2016-10-19,3.068286657333374,3.0744230324987165,3.0130579642384854,3.068286657333374,2587
2016-10-20,3.1910181045532227,3.1910181045532227,3.1910181045532227,3.1910181045532227,112
2016-10-21,3.3076131343841553,3.3076131343841553,3.2830669758204074,3.2830669758204074,4724
2016-10-24,3.3076131343841553,3.3076131343841553,3.3076131343841553,3.3076131343841553,0
2016-10-25,3.3076131343841553,3.3076131343841553,3.3076131343841553,3.3076131343841553,0
2016-10-26,3.87831449508667,4.295601864372603,3.87831449508667,4.295601864372603,3712
2016-10-27,3.884451389312744,3.884451389312744,3.878314684201287,3.878314684201287,562
2016-10-28,3.503983497619629,4.283328097064709,3.503983497619629,3.896723655528753,11923
2016-10-31,3.614441394805908,3.614441394805908,3.4794368781242007,3.4794368781242007,1462
2016-11-01,3.368978977203369,3.620578238688265,3.368978977203369,3.620578238688265,1124
2016-11-03,3.368978977203369,3.368978977203369,3.3137496301810687,3.3198863340118825,2812
2016-11-04,3.4733009338378906,3.675807898515997,3.4733009338378906,3.675807898515997,449
2016-11-07,3.3076131343841553,3.3260229178828142,3.3076131343841553,3.319886542817725,899
2016-11-08,3.3076131343841553,3.3076131343841553,3.3076131343841553,3.3076131343841553,0
2016-11-09,3.3076131343841553,3.3076131343841553,3.3076131343841553,3.3076131343841553,0
2016-11-10,3.068286657333374,3.068286657333374,3.068286657333374,3.068286657333374,337
2016-11-11,3.068286657333374,3.068286657333374,3.068286657333374,3.068286657333374,0
2016-11-14,3.068286657333374,3.068286657333374,3.068286657333374,3.068286657333374,0
2016-11-16,3.068286657333374,3.068286657333374,3.068286657333374,3.068286657333374,112
2016-11-17,3.068286657333374,3.068286657333374,3.068286657333374,3.068286657333374,0
