Date,Close,High,Low,Open,Volume
2010-01-06,0.6520094871520996,0.6520094871520996,0.6276939229374361,0.6339979200200271,11243181
2010-01-07,0.6664184331893921,0.6682197956828675,0.6412023859727464,0.64390417264477,3035749
2010-01-08,0.6790265440940857,0.6799269684262695,0.6574127611664052,0.662816335432442,1930534
2010-01-11,0.6709210872650146,0.6898331374959514,0.6583135488720285,0.6754242365583517,2430728
2010-01-12,0.7024410963058472,0.7024410963058472,0.6529099984879201,0.6592139958610743,7286862
2010-01-13,0.6979383230209351,0.7159494304024855,0.6727222814010001,0.695236536948574,3734956
2010-01-14,0.6997394561767578,0.7015408190046161,0.6826287657999647,0.6979386074853741,2468508
2010-01-15,0.6916344165802002,0.7141481609108159,0.6916344165802002,0.6961370511938052,4068596
2010-01-18,0.7024410963058472,0.7114468802869771,0.687131314951563,0.6997393096978716,5043973
2010-01-19,0.7186517715454102,0.7186517715454102,0.6898335524513337,0.6898335524513337,3527429
2010-01-20,0.6970375180244446,0.7204522020223947,0.6907335206971023,0.7204522020223947,2719669
2010-01-21,0.6664184331893921,0.6988389021071814,0.6583135301834361,0.6988389021071814,6445579
2010-01-22,0.6799267530441284,0.6898330170957928,0.65290991854507,0.6574125529161451,2109859
2010-01-26,0.6610150337219238,0.6754243950508978,0.6493079167858996,0.6493079167858996,1402138
2010-01-27,0.6430036425590515,0.665517899395419,0.6321970117872634,0.6619156891381563,4045714
2010-01-28,0.6664184331893921,0.670921068218512,0.64390417264477,0.6583135301834361,961010
2010-01-29,0.6835290789604187,0.6997392838736605,0.6592139715324691,0.6592139715324691,1525058
2010-02-01,0.7060432434082031,0.7060432434082031,0.6745232593845398,0.6871312529940051,1894882
2010-02-02,0.7339606285095215,0.7375633534225924,0.7006397360964849,0.7060433093297227,3186339
2010-02-03,0.7249553203582764,0.7402645868168394,0.7033414855766418,0.7339605897563695,3431647
2010-02-04,0.6889325976371765,0.7159494894424253,0.6862308113420158,0.711446797915106,2126354
2010-02-05,0.6664184331893921,0.6790264282345828,0.6493077459888171,0.675424217384011,3511465
2010-02-08,0.6889325976371765,0.7024410149766728,0.6673187642859418,0.6772249712773262,2046004
2010-02-09,0.7006399035453796,0.7204523817467582,0.6943359046454389,0.7024412664324304,2483940
2010-02-10,0.709645688533783,0.7168501689233628,0.696137266380967,0.7033416896442701,1179711
2010-02-11,0.7213531732559204,0.7366624994004664,0.7123473882157166,0.7186513863302165,2117308
2010-02-12,0.7294580340385437,0.7339606692251078,0.703341561730132,0.7204522495290184,717298
2010-02-17,0.7600771188735962,0.7609780571931672,0.7204522280504184,0.7366624340297357,1986407
2010-02-18,0.7546741366386414,0.7591767721503807,0.7402647204292232,0.7564749851887634,1185033
2010-02-19,0.7609779834747314,0.7609779834747314,0.7411655114193094,0.7528726242020747,1424487
2010-02-22,0.7375633120536804,0.7600770567374764,0.7375633120536804,0.7600770567374764,1298374
