Date,Close,High,Low,Open,Volume
2010-01-06,0.4804418981075287,0.4930374826652132,0.47864216289919487,0.4894385186707675,9772356
2010-01-07,0.4849405884742737,0.4876394324424285,0.4804420385611968,0.4822412678733,5211145
2010-01-08,0.47414353489875793,0.48404030503124923,0.47144469200198885,0.4831406907323262,8190847
2010-01-11,0.4858402907848358,0.4876395204215531,0.47774277436424184,0.4786423891826005,13322001
2010-01-12,0.4813416600227356,0.4840405040290482,0.47504385091896223,0.47864230959404575,6232154
2010-01-13,0.4849405884742737,0.4858402031303253,0.47414372312409553,0.4813416532172484,6304369
2010-01-14,0.47414353489875793,0.4831406907323262,0.47414353489875793,0.48134146213448015,4294015
2010-01-15,0.47054523229599,0.47504381169073734,0.46514703830676024,0.4714448468904724,10800031
2010-01-18,0.47234445810317993,0.47864226664180254,0.4714448435151384,0.47864226664180254,3560199
2010-01-19,0.47684288024902344,0.48224107241980246,0.4678457244903368,0.4705450737868087,6853203
2010-01-20,0.46694621443748474,0.47774260118917067,0.4570494719676055,0.4696450579142673,10139541
2010-01-21,0.45525023341178894,0.4804419409872994,0.4534504980428275,0.473244012355988,16501683
2010-01-22,0.45345062017440796,0.4615481654600449,0.44535361110072774,0.4507517760274647,5529447
2010-01-26,0.44535350799560547,0.4579490941538862,0.4399553145290673,0.4498520571652221,14210245
2010-01-27,0.42825883626937866,0.4525509004902725,0.4237602573121748,0.44805235132261495,17815440
2010-01-28,0.4309583306312561,0.4408551070532649,0.42556016477449055,0.4363565262775799,11918252
2010-01-29,0.4390551745891571,0.44265413888511645,0.4318577524195029,0.4318577524195029,11609394
2010-02-01,0.4390551745891571,0.44265413888511645,0.4291584323815123,0.4417545244166927,15515115
2010-02-02,0.4570494592189789,0.4570494592189789,0.44175452379988317,0.44445336720138606,11686609
2010-02-03,0.45525023341178894,0.45884869130517747,0.45165126909613323,0.45794907683183034,5720539
2010-02-04,0.42735913395881653,0.4498519645444521,0.4264595196366643,0.4498519645444521,9861791
2010-02-05,0.40846532583236694,0.4327573903277948,0.4057664822809156,0.4201618040326516,11733271
2010-02-08,0.41656288504600525,0.42196107916088443,0.40756575583664073,0.4138635645669419,9494050
2010-02-09,0.43635621666908264,0.44535337183668733,0.4210612852425445,0.4228605137072128,12328767
2010-02-10,0.42915835976600647,0.4426540639860774,0.4264595168173916,0.4417544496698724,4903954
2010-02-11,0.44085493683815,0.44085493683815,0.4246598795191952,0.4327573932838992,5186703
2010-02-12,0.44535350799560547,0.44535350799560547,0.43185777111811685,0.43185777111811685,4950060
2010-02-17,0.4525507688522339,0.4597481892368016,0.44625299250250733,0.4480522209931146,10591718
2010-02-18,0.45525023341178894,0.45794907683183034,0.44445337025436693,0.45255088356948037,4336788
2010-02-19,0.4444533884525299,0.4480523529155454,0.4381555804589688,0.44535350938499974,14434112
2010-02-22,0.44985195994377136,0.4516511885696749,0.4426540623853432,0.44535341174637544,4006821
2010-02-23,0.4435538053512573,0.44805238464300784,0.4408549616296013,0.4444534199251427,5360575
2010-02-24,0.4462532699108124,0.4489521143244294,0.4408550746611248,0.44445353387928077,6451021
2010-02-25,0.4381555914878845,0.44265417057431666,0.42915846310456734,0.44085494150866406,11576064
2010-02-26,0.42735913395881653,0.43995522394595366,0.4237601702480256,0.43995522394595366,21887811
2010-03-01,0.4345566928386688,0.4390552726073506,0.4291585281902778,0.4327574635001471,7236498
2010-03-02,0.4426541328430176,0.45075164600328627,0.4363563252277503,0.4372559396838946,11454410
2010-03-03,0.43635621666908264,0.45434999079262334,0.4345564817822828,0.4435536369498875,16103945
2010-03-04,0.44535350799560547,0.44625312250298077,0.43275738562549215,0.43905519359940565,7019853
2010-03-05,0.44715261459350586,0.4534503910537325,0.44535338607132957,0.44535338607132957,7349820
2010-03-08,0.4444533884525299,0.45435013111956013,0.4444533884525299,0.4525509020991964,10318968
2010-03-09,0.4678458869457245,0.4687455015495435,0.4372560114609335,0.44085497629855014,25436900
2010-03-10,0.4606483578681946,0.4732439416686714,0.45884862276805527,0.46784574921263655,11364419
2010-03-11,0.47324416041374207,0.47324416041374207,0.45974844961405087,0.45974844961405087,8594696
2010-03-12,0.4660467207431793,0.476843110293258,0.4660467207431793,0.476843110293258,4059038
2010-03-15,0.4633473753929138,0.47144489054824074,0.4516513717368731,0.4660466960591156,5998844
2010-03-16,0.4678458869457245,0.4705452371795221,0.46334733729383826,0.46334733729383826,2846937
2010-03-17,0.4777427315711975,0.4777427315711975,0.4687455713485947,0.4687455713485947,7936428
2010-03-18,0.5002353191375732,0.5020345475945217,0.47414349776858133,0.4786420753330819,13951382
2010-03-19,0.5182291865348816,0.526326699104513,0.49483721648186946,0.49573683087239534,16884978
2010-03-22,0.4921379089355469,0.5146302367301993,0.4903386800007719,0.5110317788606493,14730749
2010-03-23,0.49303773045539856,0.49843592594897335,0.4804421395674403,0.49753631110379026,5314468
2010-03-24,0.4948374330997467,0.49753627745275864,0.48134172185691587,0.49033885275561795,4450110
2010-03-25,0.47684288024902344,0.5038338113133795,0.4723443023696801,0.5011349386495332,9982335
2010-03-26,0.483140766620636,0.4885389298947088,0.4669461874297854,0.4777425735570191,8860225
2010-03-29,0.47864222526550293,0.49033870337638563,0.4723444172712953,0.48763935342327497,7663122
2010-03-30,0.47684288024902344,0.48584000621817097,0.4741435309525515,0.48314068671123817,6277150
2010-03-31,0.4921379089355469,0.498435716629523,0.47414362368828694,0.4759433590453257,9837349
2010-04-01,0.4921379089355469,0.5029342655991793,0.4894385591111206,0.498435716629523,10063993
2010-04-05,0.4822412431240082,0.4975361809694869,0.47954189287201776,0.49213798688785004,5670544
2010-04-06,0.48943856358528137,0.49753610671031934,0.48224117114766835,0.48673972015844774,11862147
2010-04-07,0.5146301984786987,0.5146301984786987,0.4840403596962619,0.4876392939310286,30730815
2010-04-08,0.5038338899612427,0.5191287949905821,0.5011350168761056,0.5191287949905821,10826
2010-04-09,0.5200290679931641,0.5200290679931641,0.5002355785911416,0.5065333878790298,25025275
2010-04-12,0.504733681678772,0.5290258134165734,0.504733681678772,0.5173297783698155,13128687
2010-04-13,0.5083326101303101,0.5218282900549154,0.5029343858237513,0.5083326101303101,13659745
2010-04-14,0.4993354380130768,0.5110318882812235,0.4966365940330462,0.5074329530083618,19300292
2010-04-15,0.5056338906288147,0.5092323504569257,0.49933560287410256,0.5011353094211364,15581219
2010-04-16,0.4957368075847626,0.5065331926083452,0.49483719323649683,0.5038338431413512,9804575
2010-04-19,0.48404058814048767,0.49573707034457964,0.4786423927674441,0.49393733427192166,10182870
2010-04-20,0.48404058814048767,0.4930377194468253,0.48224135849029487,0.4912384897966325,15683431
2010-04-22,0.47594353556632996,0.4795419947704996,0.46964521911412976,0.4777427651684148,17937095
2010-04-23,0.4818985164165497,0.48463112862097546,0.47825452071853214,0.4818985164165497,5573887
2010-04-26,0.49556273221969604,0.5037615969881675,0.49465186119185434,0.4964741160064858,20277416
2010-04-27,0.47916552424430847,0.4955627101290775,0.46550095132125335,0.49283009716736365,15445122
2010-04-28,0.49647393822669983,0.4982956796300453,0.4773436326187952,0.4837202402892687,13046473
2010-04-29,0.49009692668914795,0.5010288849793487,0.48736431414516157,0.49738488882852006,9053539
2010-04-30,0.4982955753803253,0.4982955753803253,0.484631009600021,0.4873641338919995,11582175
2010-05-03,0.4891859292984009,0.49920650138963496,0.4891859292984009,0.4919190237319513,4410
2010-05-04,0.4709669351577759,0.5010287089719602,0.46732297044932813,0.4900967545220678,17827106
2010-05-05,0.46003493666648865,0.47369950139224704,0.45548058446242956,0.469144666591842,12305991
2010-05-06,0.432706356048584,0.46732296467122086,0.42086401381349187,0.46094635829529895,17270495
2010-05-07,0.4454600214958191,0.4463708919514296,0.4126651561080034,0.4363502914224621,16172271
2010-05-10,0.4636790454387665,0.4691447821890113,0.4609464334430161,0.46276817477351634,7368152
2010-05-11,0.45821332931518555,0.4764327643130406,0.4536584931874321,0.4618573248989661,9507938
2010-05-12,0.48463112115859985,0.48463112115859985,0.46276820298698873,0.46276820298698873,10129542
2010-05-13,0.4773436486721039,0.48554199802163744,0.4746105237164049,0.48554199802163744,4695086
2010-05-14,0.45821332931518555,0.47461051014176686,0.45821332931518555,0.47461051014176686,6265484
2010-05-17,0.4445488750934601,0.45912431826119515,0.43817226574873086,0.4582134473203623,9099090
2010-05-18,0.4308846890926361,0.45456934747240496,0.43088468909263605,0.45001448134691524,12228777
2010-05-19,0.4208640456199646,0.4308846475788527,0.41266521499453296,0.42724065247779364,11374973
2010-05-20,0.40173375606536865,0.4190418360542705,0.3944457957785279,0.4126652289803294,13513093
2010-05-21,0.4418160319328308,0.4418160319328308,0.3953571138282044,0.3962679842941604,13832505
2010-05-24,0.4427269697189331,0.4545693130943474,0.4235966661526874,0.43999384514684,10592274
2010-05-25,0.432706356048584,0.43635032071197677,0.4254188791559104,0.42815149070616537,11224433
2010-05-26,0.4372611939907074,0.4454600542105814,0.4290623639331077,0.44363780040690737,15575664
2010-05-27,0.45274749398231506,0.45274749398231506,0.4427268935400423,0.4518366235345851,9599595
2010-05-28,0.4491034746170044,0.45548056275371146,0.4418159986792216,0.4518365985677937,7975869
2010-05-31,0.4545691907405853,0.4545691907405853,0.4436377209119928,0.4472817151077142,4039596
2010-06-01,0.45365840196609497,0.453658401966095,0.4418160596485177,0.44819266606885444,6533791
2010-06-02,0.4491034746170044,0.46185716829409557,0.447281733822207,0.45092572817039495,11447744
2010-06-04,0.44090527296066284,0.4509258761373998,0.43726127741673265,0.44546013920088523,9074092
2010-06-07,0.4454600214958191,0.4472817624070401,0.43999377324490413,0.44272689737036164,5033941
2010-06-08,0.4427269697189331,0.44728183549994854,0.4290624025381639,0.44637096489548744,7560355
2010-06-09,0.45001447200775146,0.45274759672982406,0.44363786466789923,0.4445487353223441,6629892
2010-06-10,0.47552138566970825,0.47552138566970825,0.45001450216670513,0.45001450216670513,13938050
2010-06-11,0.46550071239471436,0.47643266674503526,0.46458984187499697,0.47643266674503526,8885222
2010-06-14,0.4627682864665985,0.47552147421340024,0.46003516105244097,0.4746106033283036,6293259
2010-06-15,0.4682338237762451,0.4700555647653492,0.46185721755573295,0.462768088050285,5606106
2010-06-16,0.47278887033462524,0.4818986048724334,0.4700557750320188,0.4718779994326199,20184092
2010-06-17,0.47278887033462524,0.47278887033462524,0.47278887033462524,0.47278887033462524,0
2010-06-18,0.4709669351577759,0.4709669351577759,0.45912411017986965,0.4645898461066197,3432
2010-06-21,0.4709669351577759,0.4709669351577759,0.4709669351577759,0.4709669351577759,0
2010-06-22,0.4709669351577759,0.4709669351577759,0.4709669351577759,0.4709669351577759,0
2010-06-23,0.4709669351577759,0.4709669351577759,0.4709669351577759,0.4709669351577759,0
2010-06-24,0.4709669351577759,0.4709669351577759,0.4709669351577759,0.4709669351577759,0
2010-06-25,0.4709669351577759,0.4709669351577759,0.4709669351577759,0.4709669351577759,0
2010-06-28,0.48736414313316345,0.4919189783714488,0.4791652828604222,0.48918588418992065,3299114
2010-06-29,0.4682338237762451,0.480076135560444,0.462768088050285,0.4755212703290359,13389216
2010-06-30,0.45548075437545776,0.47005571238273997,0.45548075437545776,0.4682339708215319,8640802
2010-07-01,0.45639145374298096,0.45912406505846937,0.44546001312606603,0.45548058330448477,7459809
2010-07-02,0.45001447200775146,0.4591241739073976,0.4445487353223441,0.4563915619440629,6089391
2010-07-05,0.4509258270263672,0.45365843881763074,0.44637096128222226,0.45365843881763074,1817596
2010-07-06,0.45912420749664307,0.46094646169758574,0.45274762985256295,0.45548072461230843,6706551
2010-07-07,0.45821332931518555,0.4618573248989661,0.45639158790267886,0.46094645419271274,4257907
2010-07-08,0.4609462022781372,0.4609462022781372,0.4545691154642913,0.4600348193112023,3862391
2010-07-12,0.45377832651138306,0.4712670548764116,0.4537783265113831,0.4712670548764116,2560
2010-07-13,0.4574602544307709,0.46114214974304424,0.45193762479602956,0.46022179781992945,6117166
2010-07-14,0.45009690523147583,0.4583805903462779,0.448255683353493,0.4583805903462779,4802297
2010-07-15,0.4491763114929199,0.45101753450327553,0.4427333261975582,0.45101753450327553,13345332
2010-07-16,0.44457384943962097,0.4556196286989161,0.444573849439621,0.45193770227915103,5009499
2010-07-19,0.4491763114929199,0.45285823941727793,0.445494901664915,0.445494901664915,6900421
2010-07-20,0.45838063955307007,0.4583806395530701,0.4445738054182014,0.4473353794836112,10702263
2010-07-21,0.4611421227455139,0.46298282648397965,0.45746022764879685,0.4593009313872626,8481929
2010-07-22,0.47310778498649597,0.4731077849864959,0.4620625251555177,0.4648235810652228,5991623
2010-07-23,0.475869357585907,0.4777100616381551,0.46942588768705895,0.47310781388766593,6915975
2010-07-26,0.475869357585907,0.481391987838762,0.47402816591379,0.47402816591379,13177015
2010-07-27,0.4767897129058838,0.48415304726185593,0.47402816918856494,0.48139199116440917,9024653
2010-07-28,0.4712671935558319,0.47863049869278135,0.46942597108038076,0.47863049869278135,4970058
2010-07-29,0.4639033377170563,0.47586943993960623,0.4629829855316565,0.4740282479488536,7161506
2010-07-30,0.4712671935558319,0.4749486023143289,0.46022193108793563,0.4620626354671841,13725294
2010-08-02,0.4666648507118225,0.4786304332572315,0.4666648507118225,0.4740281853183472,10121210
2010-08-03,0.46574434638023376,0.47310767857943276,0.46574434638023376,0.46758504990604294,10655045
2010-08-04,0.4611421227455139,0.4675851039261662,0.45838057951802974,0.4675851039261662,21232876
2010-08-05,0.46482354402542114,0.46574441401802164,0.46114213643917,0.46114213643917,6119943
2010-08-06,0.4611421227455139,0.4648235302224454,0.46114212274551397,0.4648235302224454,6122165
2010-08-09,0.46298298239707947,0.46482368675541663,0.46206263021791094,0.46482368675541663,3567421
2010-08-10,0.4546988010406494,0.46298297625949303,0.4537784488736816,0.4611422719255574,5281694
2010-08-11,0.44457384943962097,0.45469875852186875,0.4436534973587151,0.45285805436005694,9605150
2010-08-12,0.4436533749103546,0.4500968738905726,0.4436533749103546,0.4464149484870193,7688120
2010-08-13,0.44181275367736816,0.45009695785679354,0.4372105060646055,0.4473353837649534,16373362
2010-08-16,0.44549474120140076,0.4464150933268987,0.4408924624777441,0.4408924624777441,7304269
2010-08-17,0.4482558071613312,0.4510173816930325,0.446415102870982,0.446415102870982,8146407
2010-08-18,0.4482558071613312,0.4510173816930325,0.44457388048445523,0.45009702954785796,12811496
2010-08-19,0.43997204303741455,0.44917608098036205,0.4390512034328817,0.44917608098036205,16856647
2010-08-20,0.45838063955307007,0.46574446118719554,0.4390512058597126,0.4399720454693353,50434956
2010-08-23,0.4491763114929199,0.4639034746177429,0.44457403111156063,0.456540167341636,12033796
2010-08-24,0.4436533749103546,0.4491760039676855,0.4418126712565772,0.4464149484870193,16061171
2010-08-25,0.44457384943962097,0.444573849439621,0.43721054517247604,0.4418127931969033,15735648
2010-08-26,0.43997204303741455,0.44825572899567606,0.43721049946350965,0.446415025026304,10261751
2010-08-27,0.4565400779247284,0.4593011347549577,0.4399721826545974,0.44273323948482673,22128898
2010-08-30,0.4666648507118225,0.4666648507118225,0.4482557675275562,0.45561962023021263,2694
2010-08-31,0.4510173499584198,0.4510173499584198,0.4427331450423889,0.4427331450423889,15857858
2010-09-01,0.4602219760417938,0.4602219760417938,0.4510174475303074,0.4510174475303074,3094
2010-09-02,0.4574602544307709,0.46390320551238856,0.4537783286422591,0.46114214974304424,18720905
2010-09-03,0.4611421227455139,0.46666475205693336,0.45746022764879685,0.46114212274551397,14971836
2010-09-06,0.4602219760417938,0.46298303288036285,0.4556197270241757,0.46114232832131685,5258918
2010-09-08,0.4611421227455139,0.46114212274551397,0.454698653945076,0.45746022764879685,13671410
2010-09-09,0.46758532524108887,0.4675853252410889,0.45654009186661737,0.4593011487811643,8689686
2010-09-10,0.4749486446380615,0.47678983680133824,0.4675853083687016,0.4694260129119794,27857769
2010-09-13,0.46942606568336487,0.4786305951507454,0.4675853609331609,0.4777102427756434,20385739
2010-09-14,0.46298298239707947,0.4694259657474562,0.46206263021791094,0.4694259657474562,12253219
2010-09-15,0.4602219760417938,0.4657446078151852,0.4583807838627448,0.4639033851598859,19619704
2010-09-16,0.46298298239707947,0.46298298239707947,0.45746038170211817,0.4602219258595738,8231954
2010-09-17,0.45838063955307007,0.46574446118719554,0.4583806395530701,0.46298288712178576,9255741
2010-09-20,0.4593009650707245,0.46482356431091465,0.4583806131339964,0.45930096507072454,9286293
2010-09-21,0.4602219760417938,0.4602219760417938,0.4519377998098304,0.4602219760417938,14675199
2010-09-22,0.4574602544307709,0.46298285358927377,0.4574602544307709,0.46022179781992945,2149
2010-09-23,0.4602219760417938,0.4675853123742312,0.4565400793036987,0.4583807838627448,15350687
2010-09-24,0.4510173499584198,0.46298293271987306,0.4510173499584198,0.45930103677830947,18558144
2010-09-27,0.4482558071613312,0.4546987902737309,0.44457388048445523,0.4519377338382071,20473508
2010-09-28,0.45009690523147583,0.45101725712245005,0.44641497957154463,0.448255683353493,17768778
2010-09-29,0.44089242815971375,0.4510173369444259,0.44089242815971375,0.45009698489056593,25391349
2010-09-30,0.43998244404792786,0.44840782932065154,0.43904640377977283,0.44840782932065154,39271628
2010-10-01,0.44840773940086365,0.4493437794813134,0.44185443597859264,0.44185443597859264,18072637
2010-10-04,0.44840773940086365,0.45121585964221284,0.447471699320414,0.4493437794813134,10756702
2010-10-05,0.45964133739471436,0.4596413373947143,0.4502798814487145,0.4502798814487145,26979524
2010-10-06,0.4568328559398651,0.4605775450652972,0.45121608571556254,0.45964150451586194,14562988
2010-10-07,0.43717437982559204,0.45589673739873093,0.4371743798255921,0.45402465662012315,37319601
2010-10-08,0.4409184157848358,0.4437270630802901,0.4362376882440459,0.44185445590750366,23114355
2010-10-11,0.44747188687324524,0.44747188687324524,0.44185462117700985,0.44185462117700985,9990112
2010-10-13,0.44466298818588257,0.45121576328132695,0.44279090842478136,0.4474716037591245,24342565
2010-10-14,0.44372716546058655,0.44747182274697367,0.4418545578557371,0.4455992461378637,16458909
2010-10-15,0.4409184157848358,0.4455991433256257,0.4390463355395002,0.44466310320295793,13276450
2010-10-18,0.44279107451438904,0.4446631549777021,0.44185450735522047,0.44185450735522047,7313713
2010-10-19,0.4390465319156647,0.4437272615500453,0.4381104913743259,0.44185465353968123,14001377
2010-10-20,0.43998244404792786,0.4427910917799257,0.43249359497515477,0.4399824440479279,15209590
