Date,Close,High,Low,Open,Volume
2010-01-04,7.132791996002197,7.198572627798644,6.91411470143115,6.91411470143115,13418569
2010-01-05,7.179009437561035,7.179009437561035,7.093671302519855,7.150562830039003,9736226
2010-01-06,7.116787910461426,7.198569635770573,7.058118540268794,7.1559013864318235,12012715
2010-01-07,7.043894290924072,7.120342997668919,7.0314496333653445,7.067006641581654,11292121
2010-01-08,6.937222480773926,7.0723401256460345,6.91944397651646,7.0723401256460345,11045288
2010-01-11,6.876776218414307,7.013671681146296,6.78254900014679,6.967446976193822,15346705
2010-01-12,6.812772274017334,6.885664518437093,6.762991535821152,6.810994043964902,10567048
2010-01-13,6.834104537963867,6.93010910629732,6.755878468394009,6.826992885329664,11172437
2010-01-14,6.739882469177246,6.898112104272885,6.702547637971794,6.844776570853442,11431960
2010-01-15,6.626100063323975,6.807442078483039,6.581653569566858,6.720326900093296,18467950
2010-01-18,6.6847686767578125,6.752327525062062,6.6403221881549435,6.649211232746578,5360162
2010-01-19,6.666990280151367,6.7612175354555255,6.615432551727522,6.631433255161239,12005499
2010-01-20,6.490978240966797,6.626096298351282,6.354083219230728,6.6100951815595295,15147646
2010-01-21,6.371859073638916,6.540756258752313,6.298966439962562,6.510532267727845,24760455
2010-01-22,6.444751262664795,6.489198134416195,6.290077380863021,6.302522454327669,14177731
2010-01-26,6.460754871368408,6.487423259603068,6.2314108669879475,6.2954140706120745,13472066
2010-01-27,6.368308067321777,6.442978140527363,6.291859763572829,6.442978140527363,12620591
2010-01-28,6.558538913726807,6.558538913726807,6.336305678890834,6.4394219471054495,14244664
2010-01-29,6.423415660858154,6.626091982088659,6.3825248352208,6.599424033982511,14107562
2010-02-01,6.546488285064697,6.5927279150549785,6.420217763360061,6.454008603062633,11150291
2010-02-02,6.63363790512085,6.699440819004297,6.5482721680934945,6.631859505018845,11334919
2010-02-03,6.605179786682129,6.683431889267609,6.528706505446854,6.6425274386463355,8818812
2010-02-04,6.350862503051758,6.562498836768873,6.276167599518643,6.526929995856644,13141628
2010-02-05,6.189018726348877,6.414882944957331,6.012951778652653,6.28327680630833,22411061
2010-02-08,6.171237945556641,6.26193885960498,6.12144148941885,6.20502838286365,13202092
2010-02-09,6.446897983551025,6.482467240608063,6.320627817334389,6.349083054171329,22113219
