calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.014600584276010868,0.781750853989615,0.001561939768211019,0.01303864450779985,0.0,0.01303864450779985,0.0019557966761699773,0.0
2020-02,2020-02-28,2020-03-31,-0.011849411107947285,0.36183099515867273,0.0007229390512660793,-0.012572350159213364,0.0,0.0,0.0,0.012572350159213364
2020-03,2020-03-31,2020-04-30,-0.12906594151788361,0.7636787561831886,0.0015258316806856913,-0.1305917731985693,0.0,0.0,0.0,0.14316412335778267
2020-04,2020-04-30,2020-05-29,-0.03981441938656835,0.2891695685791615,0.0005777613757825403,-0.04039218076235089,0.0,0.0,0.0,0.18355630412013357
2020-05,2020-05-29,2020-06-30,0.0023296887361699556,0.3358287704256335,0.0006709865542969701,0.0016587021818729856,0.0016587021818729856,0.0,0.0,0.1818976019382606
2020-06,2020-06-30,2020-07-31,0.05608151048366186,0.36985527606539015,0.00073897158055023,0.05534253890311163,0.05534253890311163,0.0,0.0,0.12655506303514896
2020-07,2020-07-31,2020-08-31,0.033918219623563194,0.15899906322796784,0.0003176804460099258,0.03360053917755327,0.03360053917755327,0.0,0.0,0.0929545238575957
2020-08,2020-08-31,2020-09-30,0.007046126813592532,0.18798999488088655,0.00037560438537639673,0.006670522428216135,0.006670522428216135,0.0,0.0,0.08628400142937956
2020-09,2020-09-30,2020-10-30,0.018616992501398245,0.49018031527488054,0.0009793812493004606,0.017637611252097785,0.017637611252097785,0.0,0.0,0.06864639017728177
2020-10,2020-10-30,2020-11-30,0.005828310932328795,0.3882181043879356,0.0007756605482276435,0.005052650384101151,0.005052650384101151,0.0,0.0,0.06359373979318063
2020-11,2020-11-30,2020-12-30,0.022842950482463105,0.26450876770045734,0.0005284890463545601,0.022314461436108546,0.022314461436108546,0.0,0.0,0.04127927835707208
2020-12,2020-12-30,2021-01-29,0.017023261884642905,0.3161581790079533,0.000631684673342564,0.016391577211300343,0.016391577211300343,0.0,0.0,0.02488770114577174
2021-01,2021-01-29,2021-02-26,0.039679851834990336,0.6014088303059132,0.0012016160445672594,0.038478235790423074,0.02488770114577174,0.013590534644651334,0.0020385801966977,0.0
2021-02,2021-02-26,2021-03-31,0.02412266421377311,0.38257618081486167,0.0007643879736560674,0.02335827624011704,0.0,0.02335827624011704,0.003503741436017556,0.0
2021-03,2021-03-31,2021-04-30,0.010299703298044768,0.6633568256074707,0.0013253882629519894,0.00897431503509278,0.0,0.00897431503509278,0.0013461472552639168,0.0
2021-04,2021-04-30,2021-05-31,0.0330400618840077,0.4749440082684613,0.0009489390774594631,0.03209112280654824,0.0,0.03209112280654824,0.004813668420982235,0.0
2021-05,2021-05-31,2021-06-30,0.04796893426003858,0.3170588074662616,0.0006334841308017216,0.04733545012923686,0.0,0.04733545012923686,0.007100317519385529,0.0
2021-06,2021-06-30,2021-07-30,0.11272871925716967,0.5737663619361417,0.0011463863375347487,0.11158233291963492,0.0,0.11158233291963492,0.016737349937945237,0.0
2021-07,2021-07-30,2021-08-31,0.0036864000923333,0.3026542833877651,0.0006047038629126177,0.003081696229420682,0.0,0.003081696229420682,0.00046225443441310233,0.0
2021-08,2021-08-31,2021-09-30,0.007746201696226761,0.7734029766441266,0.0015452606925956576,0.006200941003631103,0.0,0.006200941003631103,0.0009301411505446654,0.0
2021-09,2021-09-30,2021-10-29,-0.022978566479231584,0.695558137029516,0.0013897265475115205,-0.024368293026743103,0.0,0.0,0.0,0.024368293026743103
2021-10,2021-10-29,2021-11-30,-0.025302515820737274,0.7934391239401992,0.001585292954925473,-0.02688780877566275,0.0,0.0,0.0,0.05125610180240585
2021-11,2021-11-30,2021-12-30,-0.020747308413912882,0.8789997175411322,0.0017562431918903738,-0.022503551605803255,0.0,0.0,0.0,0.0737596534082091
2021-12,2021-12-30,2022-01-31,0.022099381591794788,1.0741987016437493,0.0021462511521353634,0.019953130439659426,0.019953130439659426,0.0,0.0,0.053806522968549673
2022-01,2022-01-31,2022-02-25,-0.007791563545522849,0.8288805858479624,0.001656105066629296,-0.009447668612152144,0.0,0.0,0.0,0.06325419158070182
2022-02,2022-02-25,2022-03-31,0.012118178692808065,0.4498628992869812,0.0008988269716023602,0.011219351721205705,0.011219351721205705,0.0,0.0,0.05203483985949611
2022-03,2022-03-31,2022-04-29,0.07000734964396386,1.0774502925858362,0.002152747837334338,0.06785460180662953,0.05203483985949611,0.015819761947133415,0.0023729642920700122,0.0
2022-04,2022-04-29,2022-05-31,0.003532845774151844,0.5687701134893122,0.001136403823155469,0.002396441950996375,0.0,0.002396441950996375,0.0003594662926494562,0.0
2022-05,2022-05-31,2022-06-30,0.022170087282372516,1.5800165810645075,0.003156876285843172,0.019013210996529344,0.0,0.019013210996529344,0.0028519816494794016,0.0
2022-06,2022-06-30,2022-07-29,-2.4858735170908957e-05,0.6076622663134622,0.00121411042220472,-0.001238969157375629,0.0,0.0,0.0,0.001238969157375629
2022-07,2022-07-29,2022-08-31,-0.02160654544124489,1.115446265473107,0.0022286638670791347,-0.023835209308324022,0.0,0.0,0.0,0.02507417846569965
2022-08,2022-08-31,2022-09-30,0.0027882102657865956,0.9631891579124247,0.0019244538619628865,0.0008637564038237091,0.0008637564038237091,0.0,0.0,0.024210422061875944
2022-09,2022-09-30,2022-10-31,0.03924405683996323,0.8235262693345429,0.0016454071315375482,0.037598649708425684,0.024210422061875944,0.01338822764654974,0.0020082341469824607,0.0
2022-10,2022-10-31,2022-11-30,0.019650825637277516,0.9391381754498913,0.0018763999509488342,0.01777442568632868,0.0,0.01777442568632868,0.002666163852949302,0.0
2022-11,2022-11-30,2022-12-29,-0.0004308228492616328,1.2981565031818791,0.0025937192870766814,-0.003024542136338314,0.0,0.0,0.0,0.003024542136338314
