,strategy_portfolio_pre_tax_value,strategy_portfolio_pre_tax_return,strategy_portfolio_pre_tax_cumulative_return,benchmark_50_50_portfolio_value,benchmark_50_50_portfolio_return,benchmark_50_50_portfolio_cumulative_return,ibovespa_portfolio_value,ibovespa_portfolio_return,ibovespa_portfolio_cumulative_return,portfolio_daily_realized_pnl,portfolio_daily_gross_sale_value,portfolio_daily_gross_buy_value,portfolio_daily_transaction_cost,portfolio_tax_paid,portfolio_cumulative_tax_paid,strategy_portfolio_value,strategy_portfolio_return,strategy_portfolio_cumulative_return,strategy_minus_50_50,strategy_minus_ibovespa,strategy_pre_tax_minus_50_50,strategy_pre_tax_minus_ibovespa
2020-01-02,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00029000000000000027,0.29000000000000004,0.28942057942057947,0.0005794205794205794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.997329207516074,-0.0026707924839259878,-0.0026707924839259878,0.9923675526178776,-0.0076324473821224315,-0.0076324473821224315,0.9926964823357762,-0.007303517664223769,-0.007303517664223769,-0.0011637991926397584,0.048885085893253494,0.04878741339396628,9.767249928721977e-05,0.0,0.0,0.997329207516074,-0.0026707924839259878,-0.0026707924839259878,0.004961654898196444,0.004632725180297781,0.004961654898196444,0.004632725180297781
2020-01-06,1.0006822799494568,0.0033620517759966884,0.0006822799494567988,0.9976559762217031,0.005329097661319837,-0.0023440237782969,0.9857050087288002,-0.007042911636520932,-0.01429499127119982,0.004769658735311255,0.04479445318849975,0.044704953781529715,8.949940697002949e-05,0.0,0.0,1.0006822799494568,0.0033620517759966884,0.0006822799494567988,0.0030263037277536986,0.014977271220656618,0.0030263037277536986,0.014977271220656618
2020-01-07,0.9937544657036426,-0.006923090759800576,-0.006245534296357436,0.9921106382530286,-0.005558366912886803,-0.007889361746971413,0.9838833461243284,-0.0018480809048754265,-0.016116653875671627,0.0,0.0,0.0,0.0,0.0,0.0,0.9937544657036426,-0.006923090759800576,-0.006245534296357436,0.0016438274506139772,0.009871119579314191,0.0016438274506139772,0.009871119579314191
2020-01-08,0.9850687589785648,-0.008740294534352322,-0.014931241021435171,0.985837833167941,-0.006322687050441367,-0.014162166832058953,0.980383392509256,-0.0035572851485485835,-0.01961660749074401,-4.494005994005956e-05,0.02997002997002997,0.029910149790269666,5.988017976029964e-05,0.0,0.0,0.9850687589785648,-0.008740294534352322,-0.014931241021435171,-0.0007690741893762176,0.004685366469308838,-0.0007690741893762176,0.004685366469308838
2020-01-09,0.9817266638275624,-0.003392753166254092,-0.01827333617243765,0.9811617963609502,-0.004743210951809962,-0.018838203639049755,0.9778533055586011,-0.0025807117603035,-0.02214669444139894,-0.00035819888075227347,0.05462398504435202,0.054514846213094575,0.00010913883125744658,0.0,0.0,0.9817266638275624,-0.003392753166254092,-0.01827333617243765,0.0005648674666121067,0.003873358268961291,0.0005648674666121067,0.003873358268961291
2020-01-10,0.9817761345854743,5.039158019726209e-05,-0.018223865414525697,0.9770204065492868,-0.004220904061922881,-0.02297959345071321,0.9741087768716318,-0.0038293358172268865,-0.025891223128368224,-4.3108663826723064e-05,0.0347190710012931,0.03464970222806375,6.936877322935685e-05,0.0,0.0,0.9817761345854744,5.039158019726209e-05,-0.018223865414525586,0.004755728036187623,0.007667357713842637,0.004755728036187512,0.007667357713842526
2020-01-13,0.9935535660560015,0.011996045794594457,-0.006446433943998464,0.9872326244599179,0.010452410044022864,-0.012767375540082115,0.9894748382852758,0.015774482048085403,-0.010525161714724174,0.0,0.0,0.0,0.0,0.0,0.0,0.9935535660560016,0.011996045794594457,-0.006446433943998353,0.006320941596083762,0.004078727770725821,0.006320941596083651,0.00407872777072571
2020-01-14,0.9919886118167576,-0.001575108069367781,-0.00801138818324243,0.9880759362765772,0.0008542179378649983,-0.011924063723422806,0.9920639605981127,0.002616663115278195,-0.007936039401887252,0.0,0.0,0.0,0.0,0.0,0.0,0.9919886118167577,-0.001575108069367781,-0.008011388183242318,0.003912675540180488,-7.534878135506684e-05,0.003912675540180377,-7.534878135517786e-05
2020-01-15,0.9917939031667498,-0.00019628113436831462,-0.008206096833250243,0.9860581837495289,-0.0020421026896494388,-0.013941816250471084,0.981791807578454,-0.010354325353645222,-0.018208192421546032,0.0,0.0,0.0,0.0,0.0,0.0,0.9917939031667499,-0.00019628113436831462,-0.008206096833250132,0.0057357194172209525,0.0100020955882959,0.0057357194172208414,0.01000209558829579
2020-01-16,0.9975160968532624,0.0057695390829102244,-0.0024839031467376316,0.9919286693993128,0.0059534880867384565,-0.00807133060068721,0.9842375582974203,0.0024911093167487852,-0.015762441702579677,0.005699582328738255,0.035831435938309765,0.035759844657713744,7.159128059602351e-05,0.0,0.0,0.9975160968532625,0.0057695390829102244,-0.0024839031467375206,0.005587427453949689,0.013278538555842156,0.005587427453949578,0.013278538555842045
2020-01-17,1.0133310920746936,0.015854375955757227,0.013331092074693629,1.0087482866997288,0.016956478645386408,0.008748286699728824,0.9991988057989595,0.015200850013709966,-0.0008011942010405226,0.0,0.0,0.0,0.0,0.0,0.0,1.0133310920746936,0.015854375955757227,0.013331092074693629,0.0045828053749648046,0.014132286275734152,0.0045828053749648046,0.014132286275734152
2020-01-20,1.0133061363472724,-2.4627417056888312e-05,0.013306136347272401,1.0067903190806495,-0.0019409873056489557,0.006790319080649532,1.0024373170957976,0.003241108053815722,0.002437317095797642,0.0010578349207701482,0.026083918839609754,0.026031803117652498,5.2115721957262255e-05,0.0,0.0,1.0133061363472724,-2.4627417056888312e-05,0.013306136347272401,0.00651581726662287,0.01086881925147476,0.00651581726662287,0.01086881925147476
2020-01-21,1.005748337849605,-0.007458553961699477,0.005748337849605045,0.99703697175685,-0.009687565661840813,-0.002963028243149979,0.9869531849577899,-0.015446484158099238,-0.013046815042210058,0.0005527749985667424,0.0025580395658388344,0.002552928597675312,5.110968163514146e-06,0.0,0.0,1.005748337849605,-0.007458553961699477,0.005748337849605045,0.008711366092755024,0.018795152891815103,0.008711366092755024,0.018795152891815103
