calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.01323269105758319,0.5145475359602905,0.0010280670049156654,0.012204624052667524,0.0,0.012204624052667524,0.0018306936079001284,0.0
2020-02,2020-02-28,2020-03-31,-0.01407872698332576,0.10735164150563671,0.00021448879421705636,-0.014293215777542816,0.0,0.0,0.0,0.014293215777542816
2020-03,2020-03-31,2020-04-30,-0.04384925836485575,0.4183263461325474,0.0008358168753897054,-0.04468507524024546,0.0,0.0,0.0,0.05897829101778827
2020-04,2020-04-30,2020-05-29,-0.041456789591312555,0.21676083506213273,0.00043308858154272276,-0.04188987817285528,0.0,0.0,0.0,0.10086816919064355
2020-05,2020-05-29,2020-06-30,0.0013762773222228053,0.09024010222242088,0.00018029990454030141,0.0011959774176825038,0.0011959774176825038,0.0,0.0,0.09967219177296105
2020-06,2020-06-30,2020-07-31,0.009927984847156414,0.10676065316791883,0.00021330799833750016,0.009714676848818913,0.009714676848818913,0.0,0.0,0.08995751492414214
2020-07,2020-07-31,2020-08-31,0.03875923229350167,0.06667692146827535,0.00013322062231423644,0.038626011671187434,0.038626011671187434,0.0,0.0,0.051331503252954706
2020-08,2020-08-31,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051331503252954706
2020-09,2020-09-30,2020-10-30,0.015079997697859043,0.08781701747669873,0.00017545857637702044,0.014904539121482022,0.014904539121482022,0.0,0.0,0.036426964131472686
2020-10,2020-10-30,2020-11-30,0.001300985289830579,0.16235621902912967,0.0003243880500082512,0.0009765972398223279,0.0009765972398223279,0.0,0.0,0.03545036689165036
2020-11,2020-11-30,2020-12-30,-0.001164797859951456,0.18247432399432945,0.00036458406392473415,-0.0015293819238761902,0.0,0.0,0.0,0.03697974881552655
2020-12,2020-12-30,2021-01-29,0.0024712693056910384,0.13784858702335098,0.0002754217522944076,0.002195847553396631,0.002195847553396631,0.0,0.0,0.03478390126212992
2021-01,2021-01-29,2021-02-26,0.02311588827313869,0.24398967190480048,0.0004874918519576434,0.022628396421181047,0.022628396421181047,0.0,0.0,0.012155504840948874
2021-02,2021-02-26,2021-03-31,0.02178766866527727,0.053176286156751434,0.00010624632598751533,0.021681422339289755,0.012155504840948874,0.00952591749834088,0.0014288876247511321,0.0
2021-03,2021-03-31,2021-04-30,0.01672092372995318,0.5100352414911066,0.0010190514315506626,0.015701872298402517,0.0,0.015701872298402517,0.0023552808447603775,0.0
2021-04,2021-04-30,2021-05-31,0.060051664443183675,0.3152077367111405,0.0006297856877345465,0.05942187875544913,0.0,0.05942187875544913,0.008913281813317369,0.0
2021-05,2021-05-31,2021-06-30,0.07491463799541176,0.22929291148925762,0.00045812769528323204,0.07445651030012852,0.0,0.07445651030012852,0.011168476545019278,0.0
2021-06,2021-06-30,2021-07-30,0.11555008697019377,0.4109374205121872,0.0008210537872371373,0.11472903318295663,0.0,0.11472903318295663,0.017209354977443494,0.0
2021-07,2021-07-30,2021-08-31,0.013955147745790096,0.1787924302336327,0.00035722763283443096,0.013597920112955665,0.0,0.013597920112955665,0.0020396880169433495,0.0
2021-08,2021-08-31,2021-09-30,-0.011158356893644777,0.11346197354526612,0.00022669724984069153,-0.011385054143485469,0.0,0.0,0.0,0.011385054143485469
2021-09,2021-09-30,2021-10-29,-0.01397211067916359,0.2570228493316844,0.0005135321664968719,-0.014485642845660462,0.0,0.0,0.0,0.02587069698914593
2021-10,2021-10-29,2021-11-30,-0.020141649192087243,0.29319020331120665,0.0005857946120104028,-0.020727443804097644,0.0,0.0,0.0,0.04659814079324358
2021-11,2021-11-30,2021-12-30,0.0030488052489914255,0.117154059425821,0.00023407404480683513,0.0028147312041845902,0.0028147312041845902,0.0,0.0,0.04378340958905899
2021-12,2021-12-30,2022-01-31,0.0008380380270945299,0.37597129057294953,0.000751191389756143,8.684663733838694e-05,8.684663733838694e-05,0.0,0.0,0.043696562951720606
2022-01,2022-01-31,2022-02-25,-0.004456814705875729,0.4001353333940496,0.0007994711955925069,-0.005256285901468236,0.0,0.0,0.0,0.048952848853188846
2022-02,2022-02-25,2022-03-31,0.0021413049339953595,0.1965215498096917,0.0003926504491702132,0.0017486544848251463,0.0017486544848251463,0.0,0.0,0.0472041943683637
2022-03,2022-03-31,2022-04-29,0.05520684638626506,0.5831640540579474,0.001165162945170724,0.054041683441094335,0.0472041943683637,0.006837489072730636,0.0010256233609095954,0.0
2022-04,2022-04-29,2022-05-31,0.0073905146658520575,0.21628981224236607,0.0004321474770077244,0.006958367188844333,0.0,0.006958367188844333,0.00104375507832665,0.0
2022-05,2022-05-31,2022-06-30,0.02504313503451309,0.5384419239673379,0.0010758080398947812,0.02396732699461831,0.0,0.02396732699461831,0.0035950990491927463,0.0
2022-06,2022-06-30,2022-07-29,-0.0034171846530381108,0.49620657168262067,0.0009914217216435977,-0.004408606374681708,0.0,0.0,0.0,0.004408606374681708
2022-07,2022-07-29,2022-08-31,-0.013915458303150592,0.27177715282702863,0.0005430112943596976,-0.01445846959751029,0.0,0.0,0.0,0.018867075972191998
2022-08,2022-08-31,2022-09-30,0.00037196493737526656,0.4347404606989736,0.0008686123090888584,-0.0004966473717135918,0.0,0.0,0.0,0.01936372334390559
2022-09,2022-09-30,2022-10-31,-0.0012393683446601717,0.1160463357891621,0.00023186081076755665,-0.0014712291554277283,0.0,0.0,0.0,0.020834952499333318
2022-10,2022-10-31,2022-11-30,0.06455907690474606,0.6578565638813073,0.0013143987290335807,0.06324467817571248,0.020834952499333318,0.04240972567637917,0.006361458851456875,0.0
2022-11,2022-11-30,2022-12-29,0.009488638661091316,0.5389600237720285,0.0010768432043397173,0.008411795456751598,0.0,0.008411795456751598,0.0012617693185127397,0.0
2022-12,2022-12-29,2023-01-31,0.010689388180080455,0.5642864533680071,0.0011274454612747397,0.009561942718805715,0.0,0.009561942718805715,0.0014342914078208572,0.0
2023-01,2023-01-31,2023-02-28,-0.0019177885841890185,0.6141744512377925,0.00122712178069489,-0.0031449103648839086,0.0,0.0,0.0,0.0031449103648839086
2023-02,2023-02-28,2023-03-31,-0.008932846961392623,0.18412472626580467,0.0003678815709606487,-0.009300728532353272,0.0,0.0,0.0,0.01244563889723718
2023-03,2023-03-31,2023-04-28,-0.0005826138759128064,0.03756524024392716,7.505542506279153e-05,-0.000657669300975598,0.0,0.0,0.0,0.013103308198212779
2023-04,2023-04-28,2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013103308198212779
2023-05,2023-05-31,2023-06-30,0.0041866068596908895,0.14247636990145535,0.00028466807173117956,0.00390193878795971,0.00390193878795971,0.0,0.0,0.009201369410253069
2023-06,2023-06-30,2023-07-31,0.019513722325444672,0.5725527917963378,0.0011439616219707047,0.018369760703473965,0.009201369410253069,0.009168391293220897,0.0013752586939831345,0.0
2023-07,2023-07-31,2023-08-31,0.0416116211171578,0.3202357746155187,0.000639831717513524,0.04097178939964428,0.0,0.04097178939964428,0.006145768409946641,0.0
2023-08,2023-08-31,2023-09-29,0.013086576932129584,0.40675864976070497,0.0008127045949264835,0.0122738723372031,0.0,0.0122738723372031,0.001841080850580465,0.0
2023-09,2023-09-29,2023-10-31,0.0005281210906795957,0.2454004276733593,0.0004903105448019167,3.781054587767899e-05,0.0,3.781054587767899e-05,5.6715818816518485e-06,0.0
2023-10,2023-10-31,2023-11-30,-0.0092385973906153,0.4612853496687149,0.0009216490502871425,-0.010160246440902443,0.0,0.0,0.0,0.010160246440902443
2023-11,2023-11-30,2023-12-28,0.011493339188037667,0.5783679288184135,0.0011555802773594674,0.0103377589106782,0.010160246440902443,0.00017751246977575769,2.662687046636365e-05,0.0
2023-12,2023-12-28,2024-01-31,0.025857488898045844,0.6929494298418514,0.0013845143453383643,0.02447297455270748,0.0,0.02447297455270748,0.0036709461829061217,0.0
2024-01,2024-01-31,2024-02-29,0.053502563792210314,0.8179704435337246,0.0016343065804869624,0.051868257211723355,0.0,0.051868257211723355,0.007780238581758503,0.0
2024-02,2024-02-29,2024-03-28,0.0028317277771390337,0.7783146489987097,0.0015550742237736457,0.001276653553365388,0.0,0.001276653553365388,0.00019149803300480818,0.0
2024-03,2024-03-28,2024-04-30,-0.005207094170039287,0.48464195908857094,0.0009683156025745675,-0.006175409772613855,0.0,0.0,0.0,0.006175409772613855
2024-04,2024-04-30,2024-05-31,-0.007676182076530999,0.8104418514231004,0.0016192644384077932,-0.009295446514938792,0.0,0.0,0.0,0.015470856287552646
2024-05,2024-05-31,2024-06-28,0.016479649013082506,0.8145935515212811,0.0016275595434990635,0.014852089469583442,0.014852089469583442,0.0,0.0,0.0006187668179692043
2024-06,2024-06-28,2024-07-31,-3.711025697714543e-05,0.29218144071802965,0.0005837791023337256,-0.000620889359310871,0.0,0.0,0.0,0.0012396561772800752
2024-07,2024-07-31,2024-08-30,-0.010760135421282398,0.4887710017315753,0.0009765654380251255,-0.011736700859307524,0.0,0.0,0.0,0.012976357036587598
2024-08,2024-08-30,2024-09-30,0.010001783832417026,0.47467339835278133,0.0009483983983072555,0.009053385434109771,0.009053385434109771,0.0,0.0,0.003922971602477827
2024-09,2024-09-30,2024-10-31,-0.001019716600544584,0.31621016594344237,0.0006317885433435413,-0.0016515051438881253,0.0,0.0,0.0,0.005574476746365953
