calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,-0.0009555985484011724,0.28024254216516703,0.0005599251591711629,-0.0015155237075723353,0.0,0.0,0.0,0.0015155237075723353
2020-02,2020-02-28,2020-03-31,-0.0006944736381098403,0.11030563736200116,0.00022039088384016213,-0.0009148645219500024,0.0,0.0,0.0,0.0024303882295223377
2020-03,2020-03-31,2020-04-30,-0.11747224120766761,0.3641628218442498,0.0007275980456428569,-0.11819983925331047,0.0,0.0,0.0,0.12063022748283281
2020-04,2020-04-30,2020-05-29,-0.016338989364328413,0.27048815474987276,0.0005404358736261195,-0.01687942523795453,0.0,0.0,0.0,0.13750965272078733
2020-05,2020-05-29,2020-06-30,0.010596540016434945,0.22362693597929922,0.00044680706489370474,0.01014973295154124,0.01014973295154124,0.0,0.0,0.1273599197692461
2020-06,2020-06-30,2020-07-31,0.016922772336225377,0.15389197164876334,0.00030747646683069595,0.01661529586939468,0.01661529586939468,0.0,0.0,0.11074462389985142
2020-07,2020-07-31,2020-08-31,0.24532995878279412,0.4839910580313994,0.000967015100961837,0.24436294368183228,0.11074462389985142,0.13361831978198085,0.020042747967297127,0.0
2020-08,2020-08-31,2020-09-30,0.014340890836572638,0.5234620382889166,0.0010458781983794536,0.013295012638193184,0.0,0.013295012638193184,0.0019942518957289774,0.0
2020-09,2020-09-30,2020-10-30,0.0756246891113417,0.25327890389460067,0.0005060517560331682,0.07511863735530852,0.0,0.07511863735530852,0.011267795603296278,0.0
2020-10,2020-10-30,2020-11-30,-0.004708412722488609,0.29013397503940436,0.0005796882618169918,-0.005288100984305601,0.0,0.0,0.0,0.005288100984305601
2020-11,2020-11-30,2020-12-30,0.0775231893753387,0.6043909526100842,0.0012075743308892794,0.07631561504444942,0.005288100984305601,0.07102751406014382,0.010654127109021572,0.0
2020-12,2020-12-30,2021-01-29,0.0843072638577821,0.4698355403229374,0.0009387323482975774,0.08336853150948452,0.0,0.08336853150948452,0.012505279726422678,0.0
2021-01,2021-01-29,2021-02-26,0.07399444886201904,0.33373338228862875,0.0006667999646126449,0.0733276488974064,0.0,0.0733276488974064,0.01099914733461096,0.0
2021-02,2021-02-26,2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03,2021-03-31,2021-04-30,0.014064327257556089,0.4095862521980138,0.0008183541502457818,0.013245973107310308,0.0,0.013245973107310308,0.001986895966096546,0.0
2021-04,2021-04-30,2021-05-31,0.08390954858959482,0.34629686238225643,0.0006919018229415713,0.08321764676665325,0.0,0.08321764676665325,0.012482647014997987,0.0
2021-05,2021-05-31,2021-06-30,0.14227983293848337,0.38047032998075897,0.0007601804794820357,0.14151965245900133,0.0,0.14151965245900133,0.0212279478688502,0.0
2021-06,2021-06-30,2021-07-30,0.02927895526206936,0.09375512505809071,0.00018732292718899243,0.02909163233488037,0.0,0.02909163233488037,0.004363744850232055,0.0
2021-07,2021-07-30,2021-08-31,-0.04904305083711459,0.22623324936135114,0.00045201448423846393,-0.04949506532135305,0.0,0.0,0.0,0.04949506532135305
2021-08,2021-08-31,2021-09-30,0.00444693070975614,0.38867893961851235,0.0007765812979390858,0.0036703494118170542,0.0036703494118170542,0.0,0.0,0.045824715909536
2021-09,2021-09-30,2021-10-29,-0.005807174529718332,0.046651965078374935,9.321071943731256e-05,-0.005900385249155644,0.0,0.0,0.0,0.05172510115869164
2021-10,2021-10-29,2021-11-30,0.013181161450646378,0.8090964802152363,0.0016165763840464257,0.011564585066599952,0.011564585066599952,0.0,0.0,0.04016051609209169
2021-11,2021-11-30,2021-12-30,0.017704633924630002,1.3449864318271798,0.0026872855780762832,0.01501734834655372,0.01501734834655372,0.0,0.0,0.02514316774553797
2021-12,2021-12-30,2022-01-31,0.01781327261895757,0.32490182617873714,0.0006491544978596147,0.017164118121097957,0.017164118121097957,0.0,0.0,0.007979049624440012
2022-01,2022-01-31,2022-02-25,-0.05856483830937266,0.5386154775869701,0.0010761548003735669,-0.05964099310974623,0.0,0.0,0.0,0.06762004273418624
2022-02,2022-02-25,2022-03-31,0.004409154548765496,1.7388040844230108,0.0034741340348112106,0.0009350205139542853,0.0009350205139542853,0.0,0.0,0.06668502222023195
2022-03,2022-03-31,2022-04-29,0.024301428213790048,1.9292322093517704,0.003854609808894646,0.0204468184048954,0.0204468184048954,0.0,0.0,0.046238203815336554
2022-04,2022-04-29,2022-05-31,-0.00548277269365944,0.2882665711719962,0.0005759571851588335,-0.006058729878818274,0.0,0.0,0.0,0.05229693369415483
2022-05,2022-05-31,2022-06-30,-0.01815420062740548,0.7067053500151279,0.0014119987013289268,-0.019566199328734407,0.0,0.0,0.0,0.07186313302288924
2022-06,2022-06-30,2022-07-29,-0.11145616345931643,1.0778489133786442,0.0021535442824748134,-0.11360970774179124,0.0,0.0,0.0,0.18547284076468049
2022-07,2022-07-29,2022-08-31,0.03176515878639389,0.2414808161757481,0.0004824791531982978,0.031282679633195594,0.031282679633195594,0.0,0.0,0.1541901611314849
2022-08,2022-08-31,2022-09-30,0.0011824047883612658,0.5606556465617032,0.001120191102021385,6.221368633988074e-05,6.221368633988074e-05,0.0,0.0,0.15412794744514502
2022-09,2022-09-30,2022-10-31,-0.05387318863473404,0.11688656968860522,0.00023353959977743307,-0.05410672823451147,0.0,0.0,0.0,0.20823467567965648
