date,ITUB,BBDC,PETR,GGBR,ISAE,ALUP,SAPR,UNIP,TAEE,RAPT,BTG
2020-01-29,0.14465181197335902,0.1177020561422008,0.10496818294224383,0.10229502887930242,0.11197380780305652,0.10864586692276607,0.09005593659578343,0.06598645067222973,0.05254228378763377,0.050947313804539776,0.05023126047688462
2020-01-30,0.14653111682752953,0.1187225320208596,0.10609951908770314,0.10400950786992874,0.11130798054511919,0.10778978473955277,0.08890607729443133,0.06415804898484273,0.05239308583647037,0.04967116209994288,0.05041118469361969
2020-01-31,0.14624109592756684,0.11856729335317831,0.10543351966638208,0.10364551152627058,0.11271255951348971,0.1076327345147134,0.08984529024077491,0.06303161090323,0.0520742174872796,0.04976191452320069,0.05105425234391394
2020-02-03,0.14646300318459443,0.11907289894340455,0.10407341837844251,0.10438704812113507,0.11336730198128321,0.10748332142210507,0.08944499316953858,0.0637430528896518,0.05234044956217529,0.051240640022164434,0.04838387232550503
2020-02-04,0.14602658898464685,0.11810918306932562,0.10510122586551177,0.106934669488952,0.11385513948187848,0.10771213381999759,0.08885576938883652,0.06193760444222038,0.05182907214657499,0.05161499211487997,0.04802362119717586
2020-02-05,0.1460215801096805,0.11989214951889662,0.10381850013074555,0.10733660456944767,0.11220288432442142,0.10677795679422779,0.08886494231572556,0.062273743134050194,0.051504553706357654,0.05204070502940043,0.04926638036704644
2020-02-06,0.1462238658075452,0.118930428639454,0.10717140124975669,0.10687744658936821,0.11119318316411303,0.10701320103782674,0.08723384642754906,0.06274059014294577,0.05111428708926614,0.05144484041249817,0.05005690943967694
2020-02-07,0.14856387289582626,0.12040024525477694,0.1078686682542999,0.10295802194074255,0.11013009203586421,0.1051208144473474,0.09118616387331505,0.062229356368778015,0.05108155846941897,0.050854896748941135,0.049606309710689515
2020-02-10,0.1520657391420316,0.12262063823315028,0.10956648939362042,0.10271646363709976,0.11022700881849766,0.10395312469555415,0.08880739624376305,0.06008563984542735,0.05127447127654943,0.04959427298977679,0.04908875572452953
2020-02-11,0.15308394143404197,0.12169675191027125,0.10818813054582614,0.10502445211227159,0.10931080749851783,0.10374463363789417,0.0882716423931454,0.05989143263510346,0.05061733586554383,0.050180486241761094,0.04999038572562321
2020-02-12,0.15253692673521316,0.1195026350940088,0.10982543709998986,0.10492917087393622,0.10981856661448737,0.10375512073675694,0.08880487720325288,0.059254129322027935,0.05175341943334563,0.05002627153743138,0.049793445349549756
2020-02-13,0.15076737190767658,0.11755157023528845,0.10858597033769103,0.10531021794517291,0.10978185576515713,0.10480628836122446,0.091837967604848,0.05853540290306768,0.05154634670196541,0.05100429791728067,0.050272710320627745
2020-02-14,0.14992091891648432,0.11571716047571243,0.10851951687747645,0.10345283113411426,0.1121261880584562,0.10456778867792889,0.09257313647217329,0.05941610221747745,0.05148246282711482,0.0514149253566941,0.05080896898636766
2020-02-17,0.1481810013919429,0.11440104832817515,0.10806040974429264,0.10403199729910274,0.11337710062958008,0.10674149876326056,0.09272872503940138,0.058454061954316607,0.052175004867635676,0.05151086410997102,0.05033828787232129
2020-02-18,0.14917800998920488,0.11444612034895482,0.10975296869506419,0.1029912852974495,0.11391973704013304,0.1054011843269218,0.09204129471942532,0.05819964836019009,0.05209056638968109,0.051379302995518954,0.05059988183745616
2020-02-19,0.14938481619188945,0.11439193281070216,0.1111292401570359,0.10154401658907825,0.11296195938554908,0.10450774491162705,0.09498783659126016,0.0588860870320612,0.05151619514758587,0.05085685965584798,0.04983331152736293
2020-02-20,0.15124592896067748,0.1139233207937027,0.11018209071231073,0.09934002240969765,0.11347035366916347,0.10502195628270737,0.09589053094647029,0.058974665571871684,0.051373212461582274,0.0500115268090019,0.05056639138281426
2020-02-21,0.1507661313379446,0.11330140380749078,0.10772284507681525,0.09676659781524231,0.11419522017889801,0.10681043629599307,0.09890294670137693,0.058686193013064714,0.051574379106148795,0.050758010224466875,0.05051583644255868
2020-02-26,0.15314077901976117,0.1128808649187962,0.10312169019537808,0.09230412867777485,0.11622436301856437,0.1089874509441025,0.09852685825518603,0.05946754551094557,0.05274408286792692,0.05003642059341151,0.05256581599815261
2020-02-27,0.15474504518107018,0.1126495883942854,0.10061656617686791,0.0934387751698531,0.11865170642432978,0.11011662561165039,0.09614205550717318,0.05703164421770121,0.0536584361582759,0.049830247406982255,0.05311930975181072
2020-02-28,0.15861569271122913,0.11532120314636524,0.10153687731180508,0.09234553111833116,0.11736947679397931,0.11102318160623673,0.09394021211028425,0.054523223946542416,0.05397182550960417,0.046866619965748514,0.05448615577987414
2020-03-02,0.15574359853303746,0.11483386689678113,0.10394022388585027,0.09417554550490514,0.11929323154636963,0.11104492271323697,0.09614825297263807,0.056768457810720555,0.05382615211179835,0.0450220377411013,0.04920371028356106
2020-03-03,0.15419925945807034,0.11288238426861227,0.10232003990855096,0.09525329729878501,0.12006053536716063,0.11231834659977764,0.09821920008718081,0.05658965203348074,0.05427180990287891,0.046018758861085515,0.04786671621441714
2020-03-04,0.1518637384738093,0.11111315983784471,0.10269688196993025,0.09646035473126167,0.12135718786989867,0.11390801201806756,0.09880217855942758,0.05639707256275708,0.054616436767040054,0.04635161022939647,0.046433366980566555
2020-03-05,0.15392104010193888,0.11192114329730016,0.10093300376104797,0.09561309823758157,0.12186495235496801,0.11545933116647186,0.10112524082036345,0.055000881363255184,0.0543896747360712,0.04212181958003222,0.04764981458096949
2020-03-06,0.1550333535667249,0.11238174124360709,0.09404801953870938,0.09116170501434359,0.12559547060357537,0.12028338944088089,0.09992132206851373,0.05616494087950998,0.056509041720027686,0.04032386080141025,0.04857715512269707
2020-03-09,0.16376494419164808,0.11516338661491661,0.07403433217884332,0.08492721806951593,0.1348264923180409,0.11751217643490222,0.09892338460062663,0.056672859612971964,0.06189406614652534,0.039114252686463416,0.05316688714554544
2020-03-10,0.1601466083492555,0.11280483867497401,0.07698469883139725,0.08739347869785892,0.13012386000333642,0.11796868070328416,0.10199549328475198,0.05852293373241215,0.06058286657139504,0.04228485697042877,0.05119168418090578
2020-03-11,0.1594326494702188,0.11051510324219321,0.07355837916006386,0.08337603288327061,0.13392551808599468,0.11859605073789006,0.10215063628333014,0.0568201294706182,0.06381727902230926,0.04292684790667288,0.054881373737438094
2020-03-12,0.16128675178101304,0.10790540101774845,0.0654599004169635,0.08035350888244408,0.14032707154674592,0.119195540939444,0.10286129922383787,0.05450899982312864,0.06995988279635514,0.038730413139444406,0.05941123043287489
2020-03-13,0.16450232446099722,0.11556705581521537,0.0736414624056937,0.08422188659387407,0.1331668315624249,0.11765553898444289,0.10024054518192706,0.0556415526730583,0.06422835399776823,0.03871688225275325,0.05241756607184496
2020-03-16,0.16468308062234752,0.10962289540953386,0.06840640895947318,0.08192449016692903,0.1391467112799191,0.12487582488550007,0.09931782499547696,0.05206099800163484,0.06561397816981729,0.037593756122498066,0.05675403138687004
2020-03-17,0.16978719491888555,0.1151736923799609,0.0666597885224697,0.07960808074410922,0.13523509867187947,0.1216491654000065,0.10012117739644273,0.05405947047242149,0.06660789521382825,0.035505121544968876,0.055593314735027294
2020-03-18,0.17341519547204146,0.11481609185014394,0.06323482822288375,0.07830716665451791,0.14460063772813067,0.12187804973893707,0.091527261436357,0.053029971831331686,0.0700552010695492,0.029089544264111863,0.060046051731995606
2020-03-19,0.1705790984417667,0.11153703535709528,0.06883055111038788,0.07716741993808758,0.14098514995581,0.12600650745322656,0.09460486883628119,0.05499508869809047,0.06758677968038723,0.03180249740984188,0.05590500311902517
2020-03-20,0.1651254987299575,0.10535060148863586,0.06833290212904901,0.07395987947299928,0.14477644609151927,0.13815662403957107,0.09308214552874411,0.058703431199373976,0.07052226009922326,0.029903425175322657,0.05208678604560385
2020-03-23,0.1637686053040904,0.10319004366239484,0.06941331778883067,0.0737560007504416,0.14871521921256614,0.1382551071218554,0.08811628948524318,0.05884618914599965,0.06886263425487832,0.03165603133648037,0.05542056193721944
2020-03-24,0.16787516402779787,0.11334306308030406,0.07688851641490545,0.07563800267055609,0.1431386899872042,0.1343198491051039,0.08441420025932415,0.05879673986632967,0.06823399181524459,0.030158227336978538,0.047193555436251367
2020-03-25,0.1669547559076479,0.11543866031737911,0.0785635434321611,0.07950194198696825,0.14336962590981456,0.13049672809463553,0.08313776877256761,0.06209705647289966,0.06369880851580526,0.03155875409620268,0.04518235649391835
2020-03-26,0.16583551172773656,0.11276986385821404,0.07497651636023055,0.07969087443508613,0.14230458638817714,0.1290779483635879,0.0893995919510497,0.06572051626513013,0.06386197782051378,0.03303405106138164,0.04332856176889231
2020-03-27,0.16270276776984108,0.10873095990570923,0.07000882832110403,0.07777356366174662,0.1467109405702347,0.12645364681075344,0.09275531502460381,0.07127887903987837,0.06516447178147877,0.03410286327515555,0.0443177638394944
2020-03-30,0.1678994295524972,0.11081446856742963,0.07074967981174639,0.0742700971249599,0.13727386573378236,0.12874865752512188,0.095343622172095,0.07188026019004759,0.06336030775661004,0.033936128435253725,0.04572348313045629
2020-03-31,0.16434214629885746,0.10946303485499491,0.07546534046097299,0.07876849877077288,0.14161972886878152,0.12710199349154538,0.09394217189984541,0.07188627404424763,0.06520438154363428,0.031597850498011754,0.040608579268335616
2020-04-01,0.1590193391081116,0.10843465444021513,0.079251199727209,0.07613653524952876,0.14277296389166044,0.1301789877907193,0.09564485911932756,0.07269159425747121,0.06574138665958738,0.03192009198823591,0.03820838776793377
2020-04-02,0.15705778977273993,0.1078940442363478,0.08438025772880804,0.07773266529221949,0.14533763069915603,0.12835562416605312,0.08862545011947412,0.07287479830156678,0.06770774169919495,0.031590361706370175,0.03844363627806972
2020-04-03,0.15425305548759605,0.10642329165074087,0.08573900551405113,0.0747367411053483,0.1485332636996395,0.13513580960974608,0.08469098686976571,0.07078102553582166,0.06946082711307051,0.031218620292009003,0.03902737312221117
2020-04-06,0.15826649299904122,0.11286019366941558,0.08617858112657933,0.07496563895490573,0.14490744788268614,0.13203957444679612,0.08593345400927485,0.06650201453967519,0.06873073798971803,0.03166715328972467,0.03794871109218337
2020-04-07,0.16076175240463947,0.11461029612902678,0.08637622860386411,0.0772328783594714,0.13945950040698624,0.12387520019087017,0.0903950159289629,0.06689559551707695,0.06669914214501234,0.03539062108039858,0.03830376923369104
2020-04-08,0.1635439227102021,0.11430494327136623,0.08902092191989544,0.08105917823018399,0.13347489102128898,0.11993717501514736,0.09298455416006607,0.06682871719819085,0.06420840096177406,0.03677742065455167,0.03785987485733323
2020-04-09,0.1605907543377541,0.1137310949447233,0.08617576746971187,0.07859429107353062,0.1365710188199252,0.1221623882554826,0.09305463141656549,0.06721314250745276,0.0646440621615194,0.036835539997242726,0.0404273090160918
2020-04-13,0.16126437387551634,0.11587383673032339,0.08690311801463524,0.08181873727735377,0.13451510323723115,0.11919921724760793,0.09382092906069676,0.06501654373985623,0.06408687228777588,0.03766904656660065,0.039832221962402804
2020-04-14,0.15845384293825227,0.11505604722336939,0.08399906533819769,0.08185315754702611,0.1365943660391259,0.11960542136440905,0.09318143673995975,0.06734111846494238,0.06357227275379047,0.039878012740938426,0.040465258849988694
2020-04-15,0.15530631082398455,0.11241499303705367,0.08270822284679903,0.08156950892735332,0.13995781305538027,0.1195997712367803,0.0920783396914494,0.07009171390945677,0.06455123701052812,0.04096692961457898,0.04075515984663553
2020-04-16,0.1540969017748214,0.1110631193021922,0.0806823724979316,0.08361920036574497,0.14004075228939789,0.1219435294828492,0.09106832942645504,0.07009551938147675,0.06447527737784214,0.042813377843223276,0.04010162025806547
2020-04-17,0.15478292964070084,0.1120292545149138,0.08253659463268702,0.0872727021496685,0.13614682254789923,0.12204601708423587,0.08957429723894654,0.06982555772877419,0.06290331889316933,0.0424708537529462,0.04041165181605847
2020-04-20,0.15397002964184522,0.10993050938248082,0.08249760147613405,0.08584981442226441,0.13615414530523673,0.12325748811104398,0.09061390023785086,0.07042367539359752,0.06376339353491985,0.04313605015774846,0.04040339233687809
2020-04-22,0.14980169537147975,0.10799541203418919,0.08470648780941223,0.08402083345915343,0.13625294977698452,0.12154558087538156,0.0931006835798343,0.07161606532701395,0.06531019730649693,0.04502241801923302,0.040627676440821034
2020-04-23,0.14792698073787067,0.10645896620472378,0.08631847297716165,0.08537142093052204,0.13555492433400987,0.12244818692813518,0.0928603297884222,0.07079401101702229,0.06547531201827564,0.04475687605070091,0.04203451901315579
2020-04-24,0.14948739294284505,0.10201893153085206,0.0852428512574033,0.08326346832239508,0.13981804288281505,0.12385600054167417,0.09179740737023387,0.07360204156691792,0.06705883722073709,0.04323815838182702,0.04061686798229971
2020-04-27,0.14780213958451566,0.10171215509120075,0.08559123349800926,0.0835808936744895,0.1367303713355948,0.1245301180560767,0.09400258485651267,0.07320759754547826,0.06851901420438831,0.043480691374035575,0.0408432007796985
2020-04-28,0.15320026096730235,0.106348867766861,0.08682474117710624,0.08330603549130684,0.13418392853322575,0.12472142356472676,0.09249434214262109,0.06893248403639574,0.06506593270771364,0.04434118032378622,0.040580803288954345
2020-04-29,0.15293174718465036,0.10869164587917167,0.09033420677727001,0.08525991265609703,0.1319080347344022,0.11910631446799201,0.09489041584630575,0.06679196505367077,0.06312267947110223,0.04650564895990267,0.04045742896943544
2020-04-30,0.1520278995109381,0.10427296996724657,0.09179018777342175,0.08536561151595642,0.13590153007213074,0.12058973729175694,0.09183627209197912,0.0664958599544015,0.06412388857042312,0.046356829708130515,0.04123921354361516
2020-05-04,0.14955337346521974,0.10234266847378443,0.0907140493494153,0.08440461670638577,0.13500737692497125,0.12219490979735641,0.09838156456207489,0.0663394301592017,0.06600449693187897,0.04489487951206964,0.04016263411764157
2020-05-05,0.15325723739461156,0.10130737232712578,0.09279704193628462,0.08359065414403159,0.13579809010473318,0.12175734879057176,0.09666771370617587,0.06627438771630764,0.0655324263272188,0.04342359461356941,0.0395941329393698
2020-05-06,0.1526489118438916,0.10040060370847967,0.09046293038714129,0.08478308551421096,0.13746508263571855,0.1227718931990288,0.09576238605155406,0.06697142068000547,0.06603400389645125,0.04366299341427535,0.03903668866924306
2020-05-07,0.14895921064904163,0.09759892534526932,0.09274164891131377,0.09103667001220722,0.13857127794869675,0.12338495127584938,0.0939295945697626,0.0662293980120758,0.06588454293060278,0.0422545616692398,0.039409218675941014
2020-05-08,0.15104669588038644,0.100044943191803,0.09681128256870193,0.09233303199365647,0.13725723611725268,0.12093450818578845,0.09299696562371318,0.06488213072224105,0.06464187526690365,0.04041735995513879,0.03863397049441438
2020-05-11,0.15450996565083977,0.09968242006863914,0.09587568351935793,0.09028870784430883,0.13715650056518824,0.12165940329224711,0.09184382273364963,0.06182502090105501,0.06477861673056913,0.04350700174519084,0.03887285694895416
2020-05-12,0.15215470921815683,0.09860799844851327,0.09749087119548681,0.08904776481962139,0.13893464896555713,0.12331917169754243,0.08997552313036589,0.06326927454774224,0.06568479734660841,0.04116221937650108,0.04035302125390424
2020-05-13,0.15325530082702213,0.0986491870477264,0.0949233750771629,0.08620006072320575,0.14159810009323665,0.1252717378405641,0.08780268715064617,0.06578444777569185,0.06681053895075414,0.040440875349857366,0.03926368916413273
2020-05-14,0.1569453781386388,0.10217404000190587,0.09207762419028306,0.08555643264666075,0.1399339359789166,0.12473537283694128,0.0862952572347931,0.06507229878817704,0.06662504969494328,0.04155116873028713,0.039033441758453045
2020-05-15,0.15290405044003924,0.0996419111131479,0.09277730430440781,0.08228198042928166,0.1420881334164541,0.12793015496722854,0.09181131049112015,0.06321759218811585,0.0681351081963914,0.040238370598195905,0.03897408385561749
2020-05-18,0.15251430802069374,0.10017912326741434,0.09673520888472671,0.0847287257009115,0.13854273638682388,0.12719915302266832,0.08813236542387257,0.06274644139062921,0.06721809504938416,0.0427244477757671,0.039279395077108474
2020-05-19,0.14849041047248948,0.09833240236058913,0.0981235193151418,0.08610939108312898,0.13880516933961692,0.12698657103111138,0.08877472827639292,0.06319869230598259,0.06813708670029588,0.0425591330487405,0.040482896066510454
2020-05-20,0.1472595571852811,0.09882488502603827,0.10028608412133912,0.08552090412407108,0.13673860465646442,0.12772757576652202,0.08942683562884586,0.06352630919355683,0.06726629068143272,0.04312471221717296,0.04029824139927547
2020-05-21,0.15022976717121925,0.10190984777767031,0.09759695007516417,0.08344350351160584,0.13586299447560768,0.12684406216964228,0.08983199423109935,0.0625179902946342,0.06778090436425162,0.0426810735335366,0.04130091239556864
2020-05-22,0.15178656567578755,0.10187177780426528,0.09566598338464173,0.08206029597578908,0.1372282037451344,0.1270065793939476,0.09134839867809717,0.06205622648120154,0.06755442399880479,0.041307024232754404,0.04211452062957645
2020-05-25,0.1520122912186438,0.1049062792505377,0.09552665638326917,0.08251659355738532,0.1332323590595264,0.12479054823475083,0.09293985873605258,0.0616245364681601,0.0658134815404595,0.042353453298724565,0.04428394225248996
2020-05-26,0.1480264319848899,0.10139382504324106,0.09757014377267376,0.08117342120925727,0.13574879189918873,0.12627598879102225,0.09431594330594406,0.061628459894266074,0.06619278920845321,0.04173088301086435,0.04594332188019935
2020-05-27,0.148976953908896,0.10024824996900068,0.0957572049339858,0.08634675681365805,0.13650110280293032,0.12219940378115035,0.09633766421629412,0.06024741787105039,0.06526765477279248,0.04198284052155626,0.04613475040868554
2020-05-28,0.14595808499587704,0.09865869221995024,0.09516223613891601,0.08888334241736881,0.13891388283504613,0.12294728047182109,0.09559669769324683,0.06126764966110508,0.06472055474188596,0.04199659020854364,0.045894988616238905
2020-05-29,0.14449844195007153,0.09883479183221057,0.09739730023382356,0.08744293153164814,0.13923389311636944,0.12353313694664025,0.0955292944022551,0.060348609049483394,0.06554656346780124,0.043126824725623965,0.04450821274407276
2020-06-01,0.1459007229500855,0.10080528835391372,0.09588343704252422,0.0871022651259483,0.13702866153541654,0.12115195469433954,0.09759717583979953,0.06019430290199002,0.06558303094247714,0.0431214770348257,0.04563168357867972
2020-06-02,0.1493713147304864,0.10139819380504916,0.0970603572895589,0.08958056584975453,0.13395303488399207,0.11749495116823702,0.09888899006064887,0.058957771773020695,0.0632161780952963,0.0444647253463459,0.045613916997610124
2020-06-03,0.149796965003793,0.10322704272881392,0.09515305461072604,0.09309893717856621,0.12685543779671693,0.11505763032908177,0.1015261071991922,0.059094575890692315,0.06102486493017481,0.04406845810390773,0.051096926228334984
2020-06-04,0.15346313631943592,0.10374847508592672,0.09487767135036232,0.0931707417419637,0.1261573285276963,0.11348728545668443,0.10066788318066697,0.05943418091095124,0.059668399218310214,0.044348276947534945,0.050976621260467314
2020-06-05,0.15508584015819735,0.10474431352692953,0.09678369475268632,0.0915625928827659,0.1256748773807635,0.11237636544253374,0.09747449332959922,0.05913537277876468,0.06049270634860624,0.04611923969422353,0.05055050370492983
2020-06-08,0.1563480429935953,0.10750851881442175,0.09654008611083756,0.09118488949995163,0.12240449329833383,0.10980043415517136,0.09869621845561061,0.059423017073051726,0.05942389797841642,0.04770402640858189,0.05096637521202799
2020-06-09,0.1557191856982681,0.10694440524848896,0.09448571073924854,0.08958662320763738,0.12481989446316259,0.11150707507041209,0.09999446654848407,0.059625552610320896,0.0595102628138964,0.04653850893952643,0.05126831466055461
2020-06-10,0.15300131093197664,0.1046725056548941,0.09454127024817766,0.08789944947419438,0.12797808199365734,0.11307272419239967,0.1005017644302355,0.0598969219871466,0.06126269501496321,0.045348952276938415,0.05182432379541652
2020-06-12,0.1526488601940249,0.10501557666251299,0.09299708526049716,0.08671990545290442,0.12789520425742856,0.11268345714590658,0.10448936643365046,0.060566173926151615,0.06179690981506491,0.04331509743414916,0.051872363417709275
2020-06-15,0.15037002320862128,0.10405152746133563,0.09439895402061832,0.08639426520214592,0.1288660133931456,0.1128899875148569,0.10685921182633501,0.05953745184041457,0.0619393180200727,0.04420065382942384,0.05049259368303032
2020-06-16,0.15076706861981656,0.10557949437396837,0.09574072728478172,0.09159049335829737,0.1270621224917268,0.11069223795805254,0.10419023315547002,0.06031283963996956,0.06049543026828832,0.04296270537484508,0.05060664747478374
2020-06-17,0.15044018881573404,0.1057449982249771,0.09476825178002345,0.0901685648337334,0.1263178032520471,0.10995612296880168,0.10589203339151274,0.06036586582329466,0.060966207851539084,0.043926867447934274,0.05145309561040234
2020-06-18,0.153278509976792,0.10412283310884063,0.09458558379977274,0.09119192092367476,0.12445106691270638,0.11078374392045508,0.10413732934930872,0.05935391465284548,0.05981950680092489,0.04414340895208943,0.05413218160258987
2020-06-19,0.1574975691473508,0.10246301325010734,0.0930464553040389,0.0923723039977698,0.12419154960587624,0.10995687917345374,0.10699334212379338,0.056132545996897334,0.05996341999440742,0.04316149494787974,0.05422142645842534
2020-06-22,0.15292755545342301,0.10046417271820157,0.09170766181811335,0.09141773048062747,0.12493560155720479,0.10940613897111046,0.10657482121703318,0.05779566419307769,0.06011776944947389,0.04440713832599141,0.060245745815743
2020-06-23,0.15032373288274803,0.09980647264833113,0.09400772392928085,0.09320787316728842,0.12448374591711944,0.10820221621461235,0.10480554006290699,0.0583900473600466,0.05894777471654606,0.043809590749832206,0.06401528235128802
2020-06-24,0.1483902474680095,0.0987879946545177,0.09294467334235201,0.09503078441599937,0.12569418605042437,0.10825621004248988,0.10360859848921189,0.058329520284696665,0.0594506541261798,0.04341507887724683,0.06609205224887184
2020-06-25,0.14867007254579245,0.10032776251654893,0.09430320196462981,0.09373904969477197,0.12495354620227538,0.10773301420150086,0.10344441430840634,0.0583681852981545,0.05900506899758254,0.043895120003838016,0.06556056426649946
2020-06-26,0.1487529306231676,0.09942414233589744,0.09382122567876501,0.09315472259572655,0.127061810658443,0.10987189123756792,0.10039010017949733,0.059291380614223815,0.05999427775609335,0.04354148882028491,0.0646960295003332
2020-06-29,0.1502686461829729,0.10064953331215644,0.09545815249546029,0.09408919528234502,0.12715889659448484,0.10928692475879835,0.10027981168344821,0.05881690331608046,0.059527269222191266,0.043028660867295676,0.0614360062847665
2020-06-30,0.14581327767225769,0.09790291259765405,0.09520832956161233,0.09684236455790982,0.12808856576705702,0.10976607002390021,0.1017822475858719,0.059118891958925404,0.05952858007982466,0.043534018456049,0.062414741738938025
2020-07-01,0.1476198894572247,0.09908349939365205,0.0949027134244419,0.09292765136762078,0.12861219975608257,0.10988351973796694,0.1021090316169288,0.059057095462649464,0.0597758958079723,0.04518227488558394,0.0608462290898765
2020-07-02,0.14846610525751114,0.09885492336617516,0.09547744641856933,0.09412450684104873,0.12778261325061768,0.10915424591968943,0.1004655530182003,0.05852088854581163,0.058762616190497136,0.0463096116096938,0.062081489582185664
2020-07-03,0.1475173402886583,0.09870631896742199,0.09455183943959425,0.09399339694489041,0.12837879054649853,0.10877556671572132,0.1015742418859395,0.05823493061736408,0.05869455591732055,0.04634422699020492,0.06322879168638605
2020-07-06,0.15001472532977134,0.10267315464670296,0.09489485015594508,0.09438513386923705,0.12666962387135214,0.10910033462528175,0.09960135778839091,0.057387847264346384,0.057812460964483066,0.04546996647662598,0.061990545007863114
2020-07-07,0.14733303401343115,0.10036106211391521,0.09533682842394071,0.0947585003452255,0.12687647241189925,0.10994217154859927,0.09997152636486235,0.05847991383817852,0.058233128246784005,0.04528822843665043,0.06341913425651378
2020-07-08,0.1479283791852718,0.10229176830152484,0.09600041644978613,0.09411759847367017,0.12647073113509855,0.1064349134777627,0.09939115708527074,0.05862358472155226,0.058030225063461865,0.04623436591219629,0.06447686019440466
2020-07-09,0.1487341319386369,0.10106592995394863,0.09407457758795174,0.09473698545297328,0.1249724400984503,0.10610134608964032,0.09989055230598068,0.058347410139213546,0.05814534398348813,0.04717901378136607,0.06675226866835031
2020-07-10,0.14913458459181156,0.10169671507440907,0.0951367415978091,0.09474740818569957,0.12514825272564753,0.10602146939634974,0.0989498590312202,0.058062557801424775,0.05771737793473514,0.047543322090100655,0.0658417115707926
