calculation_month,calculation_date,tax_payment_date,monthly_realized_pnl,monthly_sales_value,monthly_transaction_cost,monthly_tax_base,loss_used,taxable_profit,tax_due,accumulated_loss_after
2020-01,2020-01-31,2020-02-28,0.016519239883598606,0.5178373746249706,0.0010346401091408004,0.015484599774457805,0.0,0.015484599774457805,0.002322689966168671,0.0
2020-02,2020-02-28,2020-03-31,-0.01407872698332576,0.10735164150563671,0.00021448879421705636,-0.014293215777542816,0.0,0.0,0.0,0.014293215777542816
2020-03,2020-03-31,2020-04-30,-0.04524534043802034,0.4188397527108541,0.0008368426627589495,-0.046082183100779286,0.0,0.0,0.0,0.060375398878322106
2020-04,2020-04-30,2020-05-29,-0.03941487269284663,0.15744582515969238,0.00031457707324613867,-0.03972944976609277,0.0,0.0,0.0,0.10010484864441488
2020-05,2020-05-29,2020-06-30,-0.00015253662513165737,0.09000720386160677,0.00017983457315006343,-0.00033237119828172083,0.0,0.0,0.0,0.1004372198426966
2020-06,2020-06-30,2020-07-31,0.009927984847156414,0.10676065316791883,0.00021330799833750016,0.009714676848818913,0.009714676848818913,0.0,0.0,0.09072254299387769
2020-07,2020-07-31,2020-08-31,0.03875923229350167,0.06667692146827535,0.00013322062231423644,0.038626011671187434,0.038626011671187434,0.0,0.0,0.05209653132269026
2020-08,2020-08-31,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05209653132269026
2020-09,2020-09-30,2020-10-30,-0.004903870651771908,0.03665503511346615,7.323683339353875e-05,-0.0049771074851654475,0.0,0.0,0.0,0.05707363880785571
2020-10,2020-10-30,2020-11-30,0.001300985289830579,0.16235621902912967,0.0003243880500082512,0.0009765972398223279,0.0009765972398223279,0.0,0.0,0.056097041568033384
2020-11,2020-11-30,2020-12-30,0.013894210828809971,0.09072069851691261,0.0001812601368969283,0.013712950691913042,0.013712950691913042,0.0,0.0,0.04238409087612034
2020-12,2020-12-30,2021-01-29,-0.00374097853108759,0.0794262333590508,0.00015869377294515643,-0.0038996723040327463,0.0,0.0,0.0,0.046283763180153085
2021-01,2021-01-29,2021-02-26,0.005883478055524008,0.2343784893194602,0.0004682886899489715,0.005415189365575036,0.005415189365575036,0.0,0.0,0.04086857381457805
2021-02,2021-02-26,2021-03-31,0.02178766866527727,0.053176286156751434,0.00010624632598751533,0.021681422339289755,0.021681422339289755,0.0,0.0,0.019187151475288294
2021-03,2021-03-31,2021-04-30,0.01807265748648296,0.51186366026545,0.0010227046159149854,0.017049952870567976,0.017049952870567976,0.0,0.0,0.002137198604720319
