,strategy_portfolio_pre_tax_value,strategy_portfolio_pre_tax_return,strategy_portfolio_pre_tax_cumulative_return,benchmark_50_50_portfolio_value,benchmark_50_50_portfolio_return,benchmark_50_50_portfolio_cumulative_return,ibovespa_portfolio_value,ibovespa_portfolio_return,ibovespa_portfolio_cumulative_return,portfolio_daily_realized_pnl,portfolio_daily_gross_sale_value,portfolio_daily_gross_buy_value,portfolio_daily_transaction_cost,portfolio_tax_paid,portfolio_cumulative_tax_paid,strategy_portfolio_value,strategy_portfolio_return,strategy_portfolio_cumulative_return,strategy_minus_50_50,strategy_minus_ibovespa,strategy_pre_tax_minus_50_50,strategy_pre_tax_minus_ibovespa
2020-01-02,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00029000000000000027,0.29000000000000004,0.28942057942057947,0.0005794205794205794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.9974268800153613,-0.0025731199846387165,-0.0025731199846387165,0.9923675526178776,-0.0076324473821224315,-0.0076324473821224315,0.9926964823357762,-0.007303517664223769,-0.007303517664223769,0.0,0.0,0.0,0.0,0.0,0.0,0.9974268800153613,-0.0025731199846387165,-0.0025731199846387165,0.005059327397483715,0.004730397679585052,0.005059327397483715,0.004730397679585052
2020-01-06,1.000857960792218,0.0034399321349789513,0.0008579607922178933,0.9976559762217031,0.005329097661319837,-0.0023440237782969,0.9857050087288002,-0.007042911636520932,-0.01429499127119982,0.0005301599485716208,0.02554320315172335,0.025492167780790838,5.103537093251419e-05,0.0,0.0,1.000857960792218,0.0034399321349789513,0.0008579607922178933,0.003201984570514793,0.015152952063417713,0.003201984570514793,0.015152952063417713
2020-01-07,0.9939958704149977,-0.006856208019556109,-0.0060041295850022935,0.9921106382530286,-0.005558366912886803,-0.007889361746971413,0.9838833461243284,-0.0018480809048754265,-0.016116653875671627,0.0,0.0,0.0,0.0,0.0,0.0,0.9939958704149977,-0.006856208019556109,-0.0060041295850022935,0.0018852321619691192,0.010112524290669334,0.0018852321619691192,0.010112524290669334
2020-01-08,0.9869043370081858,-0.007134369083295233,-0.013095662991814194,0.985837833167941,-0.006322687050441367,-0.014162166832058953,0.980383392509256,-0.0035572851485485835,-0.01961660749074401,-4.494005994005956e-05,0.02997002997002997,0.029910149790269666,5.988017976029964e-05,0.0,0.0,0.9869043370081858,-0.007134369083295233,-0.013095662991814194,0.001066503840244759,0.006520944498929815,0.001066503840244759,0.006520944498929815
2020-01-09,0.9836877246033127,-0.00325929503423239,-0.016312275396687337,0.9811617963609502,-0.004743210951809962,-0.018838203639049755,0.9778533055586011,-0.0025807117603035,-0.02214669444139894,-0.0002878449252593257,0.004759854798501131,0.004750344599103526,9.510199397604658e-06,0.0,0.0,0.9836877246033127,-0.00325929503423239,-0.016312275396687337,0.0025259282423624185,0.005834419044711603,0.0025259282423624185,0.005834419044711603
2020-01-10,0.9807728740067133,-0.002963186917651961,-0.019227125993286687,0.9770204065492868,-0.004220904061922881,-0.02297959345071321,0.9741087768716318,-0.0038293358172268865,-0.025891223128368224,0.0,0.0,0.0,0.0,0.0,0.0,0.9807728740067133,-0.002963186917651961,-0.019227125993286687,0.0037524674574265227,0.006664097135081537,0.0037524674574265227,0.006664097135081537
2020-01-13,0.9926266284550717,0.01208613611011966,-0.007373371544928342,0.9872326244599179,0.010452410044022864,-0.012767375540082115,0.9894748382852758,0.015774482048085403,-0.010525161714724174,0.0,0.0,0.0,0.0,0.0,0.0,0.9926266284550717,0.01208613611011966,-0.007373371544928342,0.005394003995153773,0.0031517901697958317,0.005394003995153773,0.0031517901697958317
2020-01-14,0.9905221924133325,-0.0021200680914781334,-0.009477807586667497,0.9880759362765772,0.0008542179378649983,-0.011924063723422806,0.9920639605981127,0.002616663115278195,-0.007936039401887252,0.0,0.0,0.0,0.0,0.0,0.0,0.9905221924133325,-0.0021200680914781334,-0.009477807586667497,0.0024462561367553093,-0.0015417681847802456,0.0024462561367553093,-0.0015417681847802456
2020-01-15,0.9921896502616663,0.0016834129120026908,-0.007810349738333722,0.9860581837495289,-0.0020421026896494388,-0.013941816250471084,0.981791807578454,-0.010354325353645222,-0.018208192421546032,0.0,0.0,0.0,0.0,0.0,0.0,0.9921896502616663,0.0016834129120026908,-0.007810349738333722,0.006131466512137362,0.01039784268321231,0.006131466512137362,0.01039784268321231
2020-01-16,0.9992142854894129,0.007079931972576059,-0.0007857145105870655,0.9919286693993128,0.0059534880867384565,-0.00807133060068721,0.9842375582974203,0.0024911093167487852,-0.015762441702579677,0.0,0.0,0.0,0.0,0.0,0.0,0.9992142854894129,0.007079931972576059,-0.0007857145105870655,0.007285616090100144,0.014976727191992611,0.007285616090100144,0.014976727191992611
