,strategy_portfolio_pre_tax_value,strategy_portfolio_pre_tax_return,strategy_portfolio_pre_tax_cumulative_return,benchmark_50_50_portfolio_value,benchmark_50_50_portfolio_return,benchmark_50_50_portfolio_cumulative_return,ibovespa_portfolio_value,ibovespa_portfolio_return,ibovespa_portfolio_cumulative_return,portfolio_daily_realized_pnl,portfolio_daily_gross_sale_value,portfolio_daily_gross_buy_value,portfolio_daily_transaction_cost,portfolio_tax_paid,portfolio_cumulative_tax_paid,strategy_portfolio_value,strategy_portfolio_return,strategy_portfolio_cumulative_return,strategy_minus_50_50,strategy_minus_ibovespa,strategy_pre_tax_minus_50_50,strategy_pre_tax_minus_ibovespa
2020-01-02,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0002100000000000002,0.21000000000000002,0.20958041958041962,0.0004195804195804196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.9974154321838612,-0.0025845678161388053,-0.0025845678161388053,0.9923675526178776,-0.0076324473821224315,-0.0076324473821224315,0.9926964823357762,-0.007303517664223769,-0.007303517664223769,0.0,0.0,0.0,0.0,0.0,0.0,0.9974154321838612,-0.0025845678161388053,-0.0025845678161388053,0.005047879565983626,0.004718949848084963,0.005047879565983626,0.004718949848084963
2020-01-06,1.0009745038423739,0.0035682941567487525,0.0009745038423738528,0.9976559762217031,0.005329097661319837,-0.0023440237782969,0.9857050087288002,-0.007042911636520932,-0.01429499127119982,0.004068034276785487,0.09414217645323872,0.09395408019658891,0.00018809625664982765,0.0,0.0,1.0009745038423739,0.0035682941567487525,0.0009745038423738528,0.0033185276206707526,0.015269495113573672,0.0033185276206707526,0.015269495113573672
2020-01-07,0.994708660181122,-0.006259743517142091,-0.0052913398188779714,0.9921106382530286,-0.005558366912886803,-0.007889361746971413,0.9838833461243284,-0.0018480809048754265,-0.016116653875671627,0.0,0.0,0.0,0.0,0.0,0.0,0.994708660181122,-0.006259743517142091,-0.0052913398188779714,0.0025980219280934413,0.010825314056793656,0.0025980219280934413,0.010825314056793656
2020-01-08,0.9888100425243084,-0.005929995276948374,-0.011189957475691625,0.985837833167941,-0.006322687050441367,-0.014162166832058953,0.980383392509256,-0.0035572851485485835,-0.01961660749074401,0.0,0.0,0.0,0.0,0.0,0.0,0.9888100425243084,-0.005929995276948374,-0.011189957475691625,0.002972209356367328,0.008426650015052384,0.002972209356367328,0.008426650015052384
2020-01-09,0.9849325481261451,-0.003921374411069434,-0.015067451873854942,0.9811617963609502,-0.004743210951809962,-0.018838203639049755,0.9778533055586011,-0.0025807117603035,-0.02214669444139894,-3.745004995005241e-05,0.024975024975024976,0.02492512482522473,4.99001498002497e-05,0.0,0.0,0.9849325481261451,-0.003921374411069434,-0.015067451873854942,0.003770751765194813,0.007079242567543997,0.003770751765194813,0.007079242567543997
2020-01-10,0.9823813271697286,-0.0025902494148154487,-0.01761867283027141,0.9770204065492868,-0.004220904061922881,-0.02297959345071321,0.9741087768716318,-0.0038293358172268865,-0.025891223128368224,-0.0003369752828310624,0.004592922679337947,0.004583746010647962,9.17666868998591e-06,0.0,0.0,0.9823813271697286,-0.0025902494148154487,-0.01761867283027141,0.0053609206204418,0.008272550298096815,0.0053609206204418,0.008272550298096815
2020-01-13,0.9941475840264371,0.011977280645803168,-0.005852415973562897,0.9872326244599179,0.010452410044022864,-0.012767375540082115,0.9894748382852758,0.015774482048085403,-0.010525161714724174,0.0,0.0,0.0,0.0,0.0,0.0,0.994147584026437,0.011977280645803168,-0.005852415973563008,0.006914959566519108,0.004672745741161166,0.006914959566519219,0.004672745741161277
2020-01-14,0.9925206810924028,-0.0016364802974676573,-0.007479318907597232,0.9880759362765772,0.0008542179378649983,-0.011924063723422806,0.9920639605981127,0.002616663115278195,-0.007936039401887252,0.0,0.0,0.0,0.0,0.0,0.0,0.9925206810924027,-0.0016364802974676573,-0.007479318907597343,0.004444744815825463,0.00045672049428990835,0.004444744815825574,0.0004567204942900194
2020-01-15,0.9921205073741367,-0.0004031892996180231,-0.007879492625863294,0.9860581837495289,-0.0020421026896494388,-0.013941816250471084,0.981791807578454,-0.010354325353645222,-0.018208192421546032,0.0,0.0,0.0,0.0,0.0,0.0,0.9921205073741366,-0.0004031892996180231,-0.007879492625863405,0.0060623236246076795,0.010328699795682628,0.0060623236246077905,0.010328699795682739
