company,strategy_total_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe_ratio,strategy_max_drawdown,strategy_hit_ratio,strategy_observations,benchmark_50_50_total_return,benchmark_50_50_annualized_return,benchmark_50_50_annualized_volatility,benchmark_50_50_sharpe_ratio,benchmark_50_50_max_drawdown,benchmark_50_50_hit_ratio,benchmark_50_50_observations,ibovespa_total_return,ibovespa_annualized_return,ibovespa_annualized_volatility,ibovespa_sharpe_ratio,ibovespa_max_drawdown,ibovespa_hit_ratio,ibovespa_observations,strategy_final_value,benchmark_50_50_final_value,ibovespa_final_value,strategy_final_cumulative_return,benchmark_50_50_final_cumulative_return,ibovespa_final_cumulative_return,strategy_excess_return_vs_50_50,strategy_excess_return_vs_ibovespa,benchmark_50_50_excess_return_vs_ibovespa,total_tax_paid,total_transaction_cost,total_realized_pnl,gross_sale_value,gross_buy_value,number_of_trading_days,number_of_trade_days,final_weight_on,final_weight_pn,final_target_weight_on,final_target_weight_pn,policy_group,last_signal,final_accumulated_loss
BTG,4.824590608896401,0.34611111967569785,0.46661686645979905,0.7417458402256806,-0.5136275335494067,0.4882786336235767,1494,2.3322513603619925,0.22510308417116276,0.41316755566147734,0.5448227506895473,-0.5455910063275894,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,5.818771837059341,3.3322513603619925,1.358867533080887,4.818771837059341,2.3322513603619925,0.35886753308088704,2.492339248534408,4.4657230758155135,1.9733838272811055,0.0,0.3549331948742121,4.729714357824455,177.64406403454313,177.28913083966893,1494,138,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
ISAE,2.007998930547529,0.2041299072369238,0.2147200072001232,0.9506794913930438,-0.2344609822369702,0.5003348961821835,1494,0.9137657173999283,0.11570018080390088,0.19414817658529007,0.5959375093748219,-0.24674461552094074,0.5164099129269927,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.004993936610918,1.9137657173999283,1.358867533080887,2.004993936610918,0.9137657173999283,0.35886753308088704,1.0942332131476007,1.649131397466642,0.5548981843190413,0.0,0.2654981023733125,1.621718183000589,132.88180023784292,132.6163021354696,1494,152,1.0,0.0,1.0,0.0,forced_default_rotation,hold_previous_allocation,0.0
UNIP,3.656474716351604,0.2962368251434728,0.37070418645594855,0.7991191790294906,-0.5991250857701147,0.5016744809109176,1494,2.866927549238783,0.25624338836895233,0.3397399384022184,0.7542339283807886,-0.5338723489488337,0.5090421969189551,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,4.651822893458146,3.866927549238783,1.358867533080887,3.651822893458146,2.866927549238783,0.35886753308088704,0.7895471671128211,3.297607183270717,2.508060016157896,0.0,0.4267155789925874,3.50809808046686,213.57114728578995,213.14443170679738,1494,137,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.08374043661756314
SAPR,1.1191612414116254,0.135051625162393,0.3140199119577649,0.4300734444526473,-0.4763777886188778,0.4795713328868051,1494,0.8080095880624236,0.10505337556812089,0.3120030517869713,0.3367062436294661,-0.5251782008596091,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.117044197214411,1.8080095880624236,1.358867533080887,1.117044197214411,0.8080095880624236,0.35886753308088704,0.3111516533492018,0.7602937083307384,0.4491420549815366,0.0,0.14543013810351058,1.0169587413624277,72.78778412080703,72.64235398270354,1494,137,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
GGBR,1.1166384513159238,0.13482359217375905,0.3879305569894281,0.3475456876098401,-0.6113454661736628,0.506363027461487,1494,0.9197510235830118,0.11628798296870047,0.3695505583406601,0.3146740827313365,-0.6094617181644439,0.5117213663764233,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.1145239273885355,1.9197510235830118,1.358867533080887,1.1145239273885355,0.9197510235830118,0.35886753308088704,0.196887427732912,0.7577709182350367,0.5608834905021247,0.0,0.12461710302585871,0.7923943259206851,62.37086006444228,62.24624296141643,1494,81,1.0,0.0,1.0,0.0,moderate_rotation,overweight_on,0.21552907724874248
ALUP,0.6981116950470407,0.09342623143418649,0.28644945410342465,0.3261525902592723,-0.4005158850676934,0.5103817816476892,1494,0.6215067159437888,0.08494564834589324,0.25157737422674353,0.33765217801078085,-0.2937336176732698,0.5123911587407903,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.6964152797672734,1.6215067159437888,1.358867533080887,0.6964152797672734,0.6215067159437888,0.35886753308088704,0.07660497910325192,0.3392441619661537,0.2626391828629018,0.0,0.3344127762682972,0.7730775618428245,167.37359452228273,167.03918174601444,1494,283,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
PETR,2.4560803364078847,0.23266613602017783,0.4233507349122556,0.5495824545300496,-0.6497747300011276,0.522438044206296,1494,2.4435913106124874,0.23191365867853353,0.42315887502361094,0.5480533964119114,-0.6495353626230906,0.522438044206296,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.4560803364078847,3.4435913106124874,1.358867533080887,2.4560803364078847,2.4435913106124874,0.35886753308088704,0.012489025795397346,2.0972128033269977,2.0847237775316003,0.0,0.0008341780317401913,0.21752547972048183,0.41750610488596573,0.41667192685422555,1494,7,0.506385548504461,0.49361445149553895,0.51,0.49,conservative_preservation,overweight_on,0.0
ITUB,0.784886871741781,0.10265679531630423,0.28748306040772537,0.35708815389230353,-0.4105378705862385,0.5083724045545881,1494,0.7853352442374422,0.1027035121314146,0.28691595356173794,0.3579567844048626,-0.40897101443610884,0.5110515740120563,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.784886871741781,1.7853352442374422,1.358867533080887,0.784886871741781,0.7853352442374422,0.35886753308088704,-0.00044837249566120896,0.4260193386608939,0.42646771115655513,0.0,0.0019383397196256378,-0.11537598549625605,0.9701390296726317,0.968200689953006,1494,43,0.4754870075121476,0.5245129924878524,0.475,0.525,defensive_rotation,overweight_pn,0.11537598549625604
BBDC,-0.10060211519602125,-0.017725558060977642,0.3490263938674861,-0.05078572386622273,-0.5309347793594859,0.5030140656396517,1494,-0.09716705118382585,-0.017093761352223624,0.3474481771835772,-0.04919801707059177,-0.541584585530193,0.506363027461487,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.8984993854185601,0.9028329488161742,1.358867533080887,-0.10150061458143989,-0.09716705118382585,0.35886753308088704,-0.003435064012195399,-0.4594696482769083,-0.4560345842647129,0.0,0.037192340277083354,-0.3456480197963495,18.614766308680217,18.577573968403133,1494,57,1.0,0.0,1.0,0.0,moderate_rotation,hold_previous_allocation,0.3456480197963495
RAPT,-0.4803816859221782,-0.10454624874207019,0.418469299651093,-0.24983015200693978,-0.6442762671898425,0.47488278633623576,1494,-0.41132056903502234,-0.08549857559204066,0.39188651715654615,-0.21817177128828524,-0.6556812530926568,0.49296718017414604,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.5196183140778218,0.5886794309649777,1.358867533080887,-0.4803816859221782,-0.41132056903502234,0.35886753308088704,-0.06906111688715588,-0.8392492190030653,-0.7701881021159094,0.0,0.07515118198311686,-0.42067992816512784,37.61316658254998,37.53801540056687,1494,96,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.47868157614847434
