date,pair,ON,PN,target_weight_on,target_weight_pn,weight_on_before_trade,weight_pn_before_trade,weight_on,weight_pn,on_quantity,pn_quantity,on_average_cost,pn_average_cost,on_value,pn_value,cash,strategy_value,strategy_return,signal,traded,trade_direction,gross_sale_value,gross_buy_value,transaction_cost,realized_pnl,tax_paid,accumulated_loss,on_unrealized_pnl,pn_unrealized_pnl,on_quantity_before_trade,pn_quantity_before_trade,on_average_cost_before_trade,pn_average_cost_before_trade,strategy_cumulative_return,spread,spread_mean,spread_std,z_score,policy_group,policy_explanation,raw_target_weight_on,raw_target_weight_pn,raw_signal,signal_decision_date,signal_execution_lag,benchmark_50_50_value,benchmark_50_50_return,benchmark_50_50_cumulative_return,benchmark_50_50_weight_on,benchmark_50_50_weight_pn,ibovespa_value,ibovespa_return,ibovespa_cumulative_return,company,strategy_minus_50_50,strategy_minus_ibovespa,benchmark_50_50_minus_ibovespa
2020-01-02,PETR,9.346403121948242,8.553314208984375,0.5,0.5,0.5,0.5,0.5,0.5,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.5,0.5,0.0,1.0,0.0,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.0,0.08867274182494844,0.13699984280862645,0.023984779353399006,-2.0149070488250844,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2019-12-30,1,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,PETR,0.0,0.0,0.0
2020-01-03,PETR,9.11559009552002,8.483663558959961,0.5,0.5,0.4957928550903174,0.5042071449096825,0.4957928550903174,0.5042071449096825,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.4876523073413021,0.49592844081705467,0.0,0.9835807481583567,-0.01641925184164328,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.012347692658697887,-0.004071559182945321,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.01641925184164328,0.07184376501333345,0.13661654474416599,0.023982210415406702,-2.70086779362177,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-02,1,0.9835807481583567,-0.01641925184164328,-0.01641925184164328,0.4957928550903174,0.5042071449096827,0.9926964823357763,-0.007303517664223658,-0.007303517664223658,PETR,0.0,-0.009115734177419621,-0.009115734177419621
2020-01-06,PETR,9.411940574645996,8.583962440490723,0.5,0.5,0.5008526955335267,0.49914730446647326,0.5008526955335267,0.49914730446647326,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.5035060253577043,0.5017915997680849,0.0,1.005297625125789,0.022079404266599045,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.003506025357704276,0.0017915997680849165,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.005297625125789018,0.09208352726565305,0.13625100517923386,0.024264145782323457,-1.820277470709767,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-03,1,1.005297625125789,0.022079404266599045,0.005297625125789018,0.5008526955335267,0.4991473044664734,0.9857050087288001,-0.007042911636521154,-0.01429499127119993,PETR,0.0,0.01959261639698895,0.01959261639698895
2020-01-07,PETR,9.283714294433594,8.550527572631836,0.5,0.5,0.49839900214513727,0.5016009978548628,0.49839900214513727,0.5016009978548628,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.4966463661637151,0.49983710195343856,0.0,0.9964834681171537,-0.008767708973282828,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.003353633836284875,-0.0001628980465614129,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.0035165318828462855,0.0822687285191317,0.1359866201048731,0.02438116564645172,-2.2032536247322194,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-06,1,0.9964834681171537,-0.008767708973282828,-0.0035165318828462855,0.49839900214513727,0.5016009978548627,0.9838833461243285,-0.0018480809048752045,-0.016116653875671516,PETR,0.0,0.01260012199282523,0.01260012199282523
2020-01-08,PETR,9.132689476013184,8.497594833374023,0.5,0.5,0.49585117582409777,0.5041488241759022,0.49585117582409777,0.5041488241759022,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.4885670646158417,0.4967428195522255,0.0,0.9853098841680672,-0.011213014873391658,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.01143293538415826,-0.003257180447774507,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.014690115831932804,0.0720770642381896,0.13571116911863443,0.024594308757701664,-2.587350817921155,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-07,1,0.9853098841680672,-0.011213014873391658,-0.014690115831932804,0.49585117582409777,0.5041488241759022,0.980383392509256,-0.0035572851485486945,-0.01961660749074401,PETR,0.0,0.004926491658811205,0.004926491658811205
2020-01-09,PETR,9.183979988098145,8.469733238220215,0.5,0.5,0.4980722359229381,0.5019277640770619,0.4980722359229381,0.5019277640770619,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.49131092829343737,0.49511411783070197,0.0,0.9864250461241393,0.0011317880536778624,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.0086890717065626,-0.004885882169298011,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.013574953875860718,0.0809616473078254,0.13543903483875985,0.024916680460785687,-2.1863822356542206,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-08,1,0.9864250461241393,0.0011317880536778624,-0.013574953875860718,0.4980722359229381,0.501927764077062,0.9778533055586011,-0.0025807117603035,-0.02214669444139894,PETR,0.0,0.008571740565538222,0.008571740565538222
2020-01-10,PETR,9.14693546295166,8.433512687683105,0.5,0.5,0.49813320495634417,0.5018667950436558,0.49813320495634417,0.5018667950436558,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.4893291752776974,0.49299677771831235,0.0,0.9823259529960098,-0.004155503901929203,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.010670824722302547,-0.007003222281687628,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.017674047003990223,0.08120552695329675,0.13521722932137706,0.02515168806945274,-2.147438462934767,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-09,1,0.9823259529960098,-0.004155503901929203,-0.017674047003990223,0.49813320495634417,0.5018667950436558,0.9741087768716319,-0.0038293358172267755,-0.025891223128368113,PETR,0.0,0.00821717612437789,0.00821717612437789
2020-01-13,PETR,9.144087791442873,8.450228691101074,0.5,0.5,0.49756033950421913,0.5024396604957808,0.49756033950421913,0.5024396604957808,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.489176834774531,0.4939739430024083,0.0,0.9831507777769393,0.0008396650606794509,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.010823165225468952,-0.006026056997591651,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.016849222223060734,0.07891402239687295,0.13496267268912046,0.025372338452295556,-2.209045508265972,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-10,1,0.9831507777769393,0.0008396650606794509,-0.016849222223060734,0.49756033950421913,0.5024396604957809,0.9894748382852758,0.015774482048085403,-0.010525161714724174,PETR,0.0,-0.00632406050833656,-0.00632406050833656
2020-01-14,PETR,9.070000648498535,8.35828685760498,0.5,0.5,0.4982615342663024,0.5017384657336976,0.4982615342663024,0.5017384657336976,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.48521343077955686,0.48859931094460796,0.0,0.9738127417241649,-0.009498071164515731,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.014786569220443135,-0.011400689055392025,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.026187258275835124,0.0817188508680835,0.13463479468532777,0.02556069952145231,-2.070207185559751,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-13,1,0.9738127417241649,-0.009498071164515731,-0.026187258275835124,0.4982615342663024,0.5017384657336975,0.9920639605981126,0.002616663115277973,-0.007936039401887363,PETR,0.0,-0.01825121887394776,-0.01825121887394776
2020-01-15,PETR,8.86768627166748,8.232912063598633,0.5,0.5,0.49640040829786175,0.5035995917021383,0.49640040829786175,0.5035995917021383,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,0.4743903165723407,0.4812702925697975,0.0,0.9556606091421382,-0.018640270150796945,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,-0.02560968342765928,-0.01872970743020248,0.05349651555536327,0.058456872714298454,9.346403121948242,8.553314208984375,-0.04433939085786176,0.07427412626131469,0.1343152853184179,0.025717069048076503,-2.3346812556617516,conservative_preservation,Strong ON/PN relation but weak mean-reversion evidence. The strategy preserves company-level exposure and remains very close to the passive 50/50 allocation.,0.5,0.5,hold_previous_allocation,2020-01-14,1,0.9556606091421382,-0.018640270150796945,-0.04433939085786176,0.49640040829786175,0.5035995917021382,0.9817918075784539,-0.010354325353645222,-0.018208192421546143,PETR,0.0,-0.026131198436315617,-0.026131198436315617
