scenario_family,scenario,scenario_value,strategy_total_return_after_tax,strategy_total_return_pre_tax,benchmark_50_50_total_return,ibovespa_total_return,strategy_sharpe_after_tax,strategy_max_drawdown_after_tax,excess_return_vs_50_50_after_tax,total_tax_paid,total_transaction_cost,total_sales_value_turnover_proxy,total_trade_days
tax_treatment,tax_after_tax_baseline,0.15,1.8318709161075524,2.1802767197444615,1.0431948193973484,0.3588675330808868,0.9023323938029253,-0.4326652629601131,0.788676096710204,0.20094141338657745,0.13451733557754744,67.32592645656248,848
tax_treatment,tax_pre_tax,0.0,2.1802767197445037,2.1802767197444615,1.0431948193973484,0.3588675330808868,1.014974535581244,-0.43062581754114837,1.1370819003471553,0.0,0.13451733557754744,67.32592645656248,848
