company,strategy_total_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe_ratio,strategy_max_drawdown,strategy_hit_ratio,strategy_observations,benchmark_50_50_total_return,benchmark_50_50_annualized_return,benchmark_50_50_annualized_volatility,benchmark_50_50_sharpe_ratio,benchmark_50_50_max_drawdown,benchmark_50_50_hit_ratio,benchmark_50_50_observations,ibovespa_total_return,ibovespa_annualized_return,ibovespa_annualized_volatility,ibovespa_sharpe_ratio,ibovespa_max_drawdown,ibovespa_hit_ratio,ibovespa_observations,strategy_final_value,benchmark_50_50_final_value,ibovespa_final_value,strategy_final_cumulative_return,benchmark_50_50_final_cumulative_return,ibovespa_final_cumulative_return,strategy_excess_return_vs_50_50,strategy_excess_return_vs_ibovespa,benchmark_50_50_excess_return_vs_ibovespa,total_tax_paid,total_transaction_cost,total_realized_pnl,gross_sale_value,gross_buy_value,number_of_trading_days,number_of_trade_days,final_weight_on,final_weight_pn,final_target_weight_on,final_target_weight_pn,policy_group,last_signal,final_accumulated_loss
BTG,7.346172118122183,0.4303146896226575,0.4568622258539601,0.9418915928501633,-0.4601267774959572,0.4916275954454119,1494,2.3322510486099626,0.2251030648383907,0.4131674981002147,0.5448227798010178,-0.5455908949534729,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,8.346172118122183,3.3322510486099626,1.358867533080887,7.346172118122183,2.3322510486099626,0.35886753308088704,5.013921069512221,6.987304585041296,1.9733835155290755,0.0,0.10984406982595024,5.961636167411296,54.976956947888084,54.867112878062144,1494,59,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
ISAE,3.2004234930414253,0.2738954086312222,0.20890487172785688,1.3111011072447813,-0.21172740588520544,0.5123911587407903,1494,0.9137660958245344,0.1157002180163289,0.19414827617217725,0.5959373953633358,-0.24674467866699867,0.5164099129269927,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,4.196227265775649,1.9137660958245344,1.358867533080887,3.196227265775649,0.9137660958245344,0.35886753308088704,2.286657397216891,2.8415559599605382,0.5548985627436474,0.0,0.13441738797568303,2.6406653016254116,67.27590268182935,67.14148529385366,1494,56,1.0,0.0,1.0,0.0,forced_default_rotation,overweight_on,0.0
UNIP,4.0587287022273255,0.31447995939655793,0.3706684363969117,0.8484131059376548,-0.595795497516947,0.5050234427327528,1494,2.866927898072038,0.25624340748400787,0.3397399159407048,0.7542340345098877,-0.533872229750262,0.5090421969189551,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,5.053675027200125,3.866927898072038,1.358867533080887,4.053675027200125,2.866927898072038,0.35886753308088704,1.1918008041552874,3.6998611691464385,2.508060364991151,0.0,0.0748793515036763,4.120154731578632,37.47711542758999,37.40223607608631,1494,28,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
SAPR,1.9488243817312276,0.20010125034871384,0.31554600063483956,0.634142882325033,-0.42592215654793253,0.4943067649028801,1494,0.8080096680675899,0.10505338381615581,0.31200305934502864,0.3367062619087414,-0.5251782388815125,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.9458785032279993,1.80800966806759,1.358867533080887,1.9458785032279993,0.8080096680675899,0.35886753308088704,1.1408147136636377,1.5899568486503406,0.44914213498670286,0.0,0.052715315974160556,1.5935057457000643,26.384015645067358,26.331300329093196,1494,41,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
TAEE,2.6036743467802927,0.24139183895699445,0.1882753733959173,1.2821211537282708,-0.2161628110810785,0.5117213663764233,1494,1.480699584234697,0.1656137984234647,0.18572000373187342,0.8917391508486272,-0.23706964504040673,0.5097119892833222,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.6000742725077846,2.480699584234697,1.358867533080887,2.6000742725077846,1.480699584234697,0.35886753308088704,1.1229747625455957,2.2448068136994057,1.12183205115381,0.0,0.35460540503404636,2.5304994512244225,177.4800052195402,177.12539981450618,1494,152,0.4994957736445269,0.5005042263554731,0.5,0.5,forced_default_rotation,hold_previous_allocation,0.14734690762767122
ALUP,1.51145369074779,0.16803877017273883,0.28438236136687706,0.5908902695830518,-0.4217252043170834,0.5157401205626256,1494,0.6215069222620506,0.08494567163092426,0.25157723492218076,0.33765245753336987,-0.2937336627497492,0.5123911587407903,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.5089447460017875,1.6215069222620506,1.358867533080887,1.5089447460017875,0.6215069222620506,0.35886753308088704,0.8899467684857394,1.152586157666903,0.2626393891811636,0.0,0.1174260199869743,1.3308132655551124,58.77172300348062,58.65429698349366,1494,76,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
GGBR,1.4678737420904904,0.16459508595324723,0.3868839847047239,0.4254378378543347,-0.6113454661736626,0.5077026121902211,1494,0.9197505324609783,0.1162879347993544,0.36955049602036777,0.3146740054515992,-0.6094617562909574,0.5117213663764233,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.4678737420904904,1.9197505324609783,1.358867533080887,1.4678737420904904,0.9197505324609783,0.35886753308088704,0.5481232096295121,1.1090062090096033,0.5608829993800912,0.0,0.07578392179650292,1.0800973120981285,37.929852859149705,37.8540689373532,1494,45,1.0,0.0,1.0,0.0,moderate_rotation,hold_previous_allocation,0.07025155805154437
RAPT,-0.24816616051460283,-0.046973682758374546,0.41379590378091397,-0.11351896509648624,-0.629392429399122,0.48626925653047554,1494,-0.41132056903502234,-0.08549857559204066,0.39188655808129025,-0.21817174850459,-0.6556812617642551,0.49296718017414604,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.7518338394853972,0.5886794309649777,1.358867533080887,-0.24816616051460283,-0.41132056903502234,0.35886753308088704,0.1631544085204195,-0.6070336935954899,-0.7701881021159094,0.0,0.023291736449782004,0.2413584801252038,11.657514093115893,11.634222356666111,1494,25,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.16016197033208424
BBDC,-0.054283209124788234,-0.009369920384299846,0.3491168091374973,-0.026838926511297156,-0.53231479931281,0.5030140656396517,1494,-0.0971671453809515,-0.01709377865008077,0.347448150472342,-0.04919807063828791,-0.5415846303364987,0.506363027461487,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.9447720188563553,0.9028328546190485,1.358867533080887,-0.05522798114364469,-0.0971671453809515,0.35886753308088704,0.04288393625616327,-0.41315074220567527,-0.45603467846183854,0.0,0.019648591436626846,-0.3130502392860174,9.834120014031736,9.814471422595108,1494,29,1.0,0.0,1.0,0.0,moderate_rotation,hold_previous_allocation,0.3130502392860174
PETR,2.457901490721042,0.23277567362055862,0.4233715494538875,0.5498141618651962,-0.6497746347620054,0.522438044206296,1494,2.443592068305552,0.2319137043991295,0.42315872125220705,0.5480537036146929,-0.6495352695009186,0.522438044206296,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.457901490721042,3.443592068305552,1.358867533080887,2.457901490721042,2.443592068305552,0.35886753308088704,0.014309422415490047,2.099033957640155,2.084724535224665,0.0,0.0008637252472326415,0.22469085514673265,0.43229448623993705,0.43143076099270444,1494,7,0.5077023143708769,0.4922976856291231,0.51,0.49,conservative_preservation,overweight_on,0.0
