company,strategy_total_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe_ratio,strategy_max_drawdown,strategy_hit_ratio,strategy_observations,benchmark_50_50_total_return,benchmark_50_50_annualized_return,benchmark_50_50_annualized_volatility,benchmark_50_50_sharpe_ratio,benchmark_50_50_max_drawdown,benchmark_50_50_hit_ratio,benchmark_50_50_observations,ibovespa_total_return,ibovespa_annualized_return,ibovespa_annualized_volatility,ibovespa_sharpe_ratio,ibovespa_max_drawdown,ibovespa_hit_ratio,ibovespa_observations,strategy_final_value,benchmark_50_50_final_value,ibovespa_final_value,strategy_final_cumulative_return,benchmark_50_50_final_cumulative_return,ibovespa_final_cumulative_return,strategy_excess_return_vs_50_50,strategy_excess_return_vs_ibovespa,benchmark_50_50_excess_return_vs_ibovespa,total_tax_paid,total_transaction_cost,total_realized_pnl,gross_sale_value,gross_buy_value,number_of_trading_days,number_of_trade_days,final_weight_on,final_weight_pn,final_target_weight_on,final_target_weight_pn,policy_group,last_signal,final_accumulated_loss
BTG,4.989661213865158,0.35247140539550004,0.44165323025092784,0.7980727440739908,-0.5284605128956409,0.49296718017414604,1494,2.3322513603619925,0.22510308417116276,0.41316755566147734,0.5448227506895473,-0.5455910063275894,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,5.989661213865158,3.3322513603619925,1.358867533080887,4.989661213865158,2.3322513603619925,0.35886753308088704,2.657409853503166,4.630793680784271,1.9733838272811055,0.0,0.060155882126890964,4.131023352286039,30.108019004508925,30.047863122382033,1494,79,0.0,1.0,0.0,1.0,forced_default_rotation,overweight_pn,0.0
ISAE,1.7076709280982811,0.18295433500971825,0.2036711319142201,0.8982830963338138,-0.2862864200054538,0.5103817816476892,1494,0.9137657173999283,0.11570018080390088,0.19414817658529007,0.5959375093748219,-0.24674461552094074,0.5164099129269927,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.7049659621361446,1.9137657173999283,1.358867533080887,1.7049659621361446,0.9137657173999283,0.35886753308088704,0.7939052106983528,1.348803395017394,0.5548981843190413,0.0,0.05639141297497763,1.361109040525859,28.2239021939763,28.16751078100132,1494,38,1.0,0.0,1.0,0.0,forced_default_rotation,hold_previous_allocation,0.0
UNIP,3.6511191090038873,0.29598523507230023,0.3704169123184351,0.7990597222457585,-0.5991250857701147,0.5077026121902211,1494,2.866927549238783,0.25624338836895233,0.3397399384022184,0.7542339283807886,-0.5338723489488337,0.5090421969189551,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,4.651119109003887,3.866927549238783,1.358867533080887,3.6511191090038873,2.866927549238783,0.35886753308088704,0.7841915597651044,3.292251575923,2.508060016157896,0.0,0.047760495096176275,2.9481143037649087,23.904127795636228,23.85636730054005,1494,27,0.5036826787195997,0.4963173212804003,0.5,0.5,forced_default_rotation,hold_previous_allocation,0.5017782281640344
SAPR,1.2756843016454011,0.14877707799535633,0.3158881227233612,0.47098028476888243,-0.4929534975053078,0.4943067649028801,1494,0.8080095880624236,0.10505337556812089,0.3120030517869713,0.3367062436294661,-0.5251782008596091,0.5016744809109176,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.273410890754646,1.8080095880624236,1.358867533080887,1.2734108907546462,0.8080095880624236,0.35886753308088704,0.4676747135829775,0.9168167685645141,0.4491420549815366,0.0,0.02556792062115589,0.7783399717110361,12.796744270888523,12.77117635026737,1494,30,0.5221929175088954,0.4778070824911046,0.5,0.5,forced_default_rotation,hold_previous_allocation,0.0
GGBR,1.1924384450274723,0.14157862392972276,0.38726251807548895,0.36558824394702943,-0.6113454661736628,0.5050234427327528,1494,0.9197510235830118,0.11628798296870047,0.3695505583406601,0.3146740827313365,-0.6094617181644439,0.5117213663764233,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,2.1924384450274723,1.9197510235830118,1.358867533080887,1.1924384450274723,0.9197510235830118,0.35886753308088704,0.27268742144446056,0.8335709119465853,0.5608834905021247,0.0,0.07016942471147378,0.8593047032421317,35.11979706809263,35.04962764338115,1494,45,1.0,0.0,1.0,0.0,moderate_rotation,overweight_on,0.18679870880261906
ALUP,0.7738913576669755,0.10150808643661513,0.28052069230973814,0.36185596720449603,-0.38677343506207285,0.5050234427327528,1494,0.6215067159437888,0.08494564834589324,0.25157737422674353,0.33765217801078085,-0.2937336176732698,0.5123911587407903,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.7738913576669755,1.6215067159437888,1.358867533080887,0.7738913576669755,0.6215067159437888,0.35886753308088704,0.15238464172318666,0.41502382458608844,0.2626391828629018,0.0,0.07126151456003149,0.7769661211140426,35.66638803729576,35.59512652273573,1494,60,0.0,1.0,0.0,1.0,forced_default_rotation,hold_previous_allocation,0.0
BBDC,-0.06672379159032205,-0.011580104342344688,0.34841367762665515,-0.03323665253679685,-0.5283861902350362,0.5016744809109176,1494,-0.09716705118382585,-0.017093761352223624,0.3474481771835772,-0.04919801707059177,-0.541584585530193,0.506363027461487,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.9323438645451327,0.9028329488161742,1.358867533080887,-0.06765613545486726,-0.09716705118382585,0.35886753308088704,0.030443259593503802,-0.4255913246712091,-0.4560345842647129,0.0,0.01940217217655353,-0.3210000319458987,9.710787174365041,9.691385002188488,1494,29,1.0,0.0,1.0,0.0,moderate_rotation,hold_previous_allocation,0.3210000319458987
PETR,2.4578881368897,0.23277487059759228,0.4233121026006328,0.5498894767419398,-0.6497747300011276,0.521098459477562,1494,2.4435913106124874,0.23191365867853353,0.42315887502361094,0.5480533964119114,-0.6495353626230906,0.522438044206296,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,3.4578881368897,3.4435913106124874,1.358867533080887,2.4578881368897,2.4435913106124874,0.35886753308088704,0.014296826277212737,2.099020603808813,2.0847237775316003,0.0,0.0003100875531491131,0.05439302933271857,0.1551988203511311,0.15488873279798204,1494,4,0.4909464090632541,0.509053590936746,0.5,0.5,conservative_preservation,hold_previous_allocation,0.0
ITUB,0.7861473437258404,0.10278810155411788,0.2874523815646181,0.3575830577385964,-0.41054903118940156,0.5097119892833222,1494,0.7853352442374422,0.1027035121314146,0.28691595356173794,0.3579567844048626,-0.40897101443610884,0.5110515740120563,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,1.7861473437258404,1.7853352442374422,1.358867533080887,0.7861473437258404,0.7853352442374422,0.35886753308088704,0.0008120994883982213,0.42727981064495335,0.42646771115655513,0.0,0.001962797958549138,-0.02943193081514939,0.9823803782538435,0.9804175802952944,1494,38,0.49263507290139713,0.5073649270986029,0.475,0.525,defensive_rotation,overweight_pn,0.029431930815149405
RAPT,-0.43359719279152853,-0.09142977417953957,0.4099161666228221,-0.22304505560930277,-0.6441315414221287,0.48760884125920967,1494,-0.41132056903502234,-0.08549857559204066,0.39188651715654615,-0.21817177128828524,-0.6556812530926568,0.49296718017414604,1494,0.35886753308088704,0.05308544668780302,0.24341825340076537,0.2180832618185079,-0.4681580884813601,0.5157401205626256,1494,0.5664028072084715,0.5886794309649777,1.358867533080887,-0.43359719279152853,-0.41132056903502234,0.35886753308088704,-0.022276623756506186,-0.7924647258724156,-0.7701881021159094,0.0,0.013399792751831004,-0.14362654762701688,6.706596272291418,6.693196479539587,1494,27,0.0,1.0,0.0,1.0,forced_default_rotation,hold_previous_allocation,0.2977358471145256
